,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
5040,5041,@@14432182,homeless,za,"Last week at least three people were killed in fires , including a child who was killed in a shack fire in Khayelitsha . In the same week , in Dunoon , a man was killed in a blaze that left more than 100 people homeless , and another man died in a fire in Philippi.",0,0,"[0, 0, 0, 0, 0, 0, 0]",265,0,0,0,0,0,0,0
9072,9073,@@18451371,in-need,gh,Prof Yankah assured the students the government has taken a very bold step to restore teacher trainees ' monthly allowances . The allowance is meant to support teacher trainees to procure textbooks and learning materials that will be in need for their professional training .,0,0,"[0, 0, 0, 0, 0, 0, 0]",275,0,0,0,0,0,0,0
5014,5015,@@2117970,hopeless,ph,"Maybe , just maybe , Mar was as hopelessly indecisive and in a word , useless , over the last five years out of deference to P-Noy . He ca n't rise above his inept boss .",0,0,"[0, 0, 0, 0, 0, 0, 0]",170,0,0,0,0,0,0,0
1965,1966,@@1933474,poor-families,tz,TASAF launches project to help poor families,0,0,"[0, 0, 0, 0, 0, 0, 0]",44,0,0,0,0,0,0,0
6504,6505,@@21556908,homeless,pk,He experienced people trying to set him on fire and stealing from his pockets whilst sleeping rough . Abobaker thinks the government should set up companies that offer people training and employment and aims to establish a restaurant employing homeless people himself one day .,0,1,"[0, 0, 0, 0, 0, 0, 0]",277,0,0,0,0,0,0,0
1413,1414,@@7962943,refugee,gb,""""""" They did not give this money as a donation for their church . Those people are upset now that money is not there anymore , """" he said . """" They trusted him , this money was not for him . It was to be given back to the refugees . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",236,0,0,0,0,0,0,0
490,491,@@7255228,in-need,ie,"If the super rich paid taxes the way that ordinary working people do , many economies would be a lot better off and in turn , those in need would benefit . It appears to truly be the case that the rich are getting richer and the poor are getting poorer .",0,0,"[0, 0, 0, 0, 0, 0, 0]",254,0,0,0,0,0,0,0
3920,3921,@@15013542,disabled,sg,HONG KONG * The authorities in Hong Kong are closing down a nursing home for the disabled following a sex scandal and reports of suspicious deaths at the centre .,0,0,"[0, 0, 0, 0, 0, 0, 0]",162,0,0,0,0,0,0,0
3696,3697,@@8682612,women,gb,There are currently just two women members in the mayor 's top team .,0,0,"[0, 0, 0, 0, 0, 0, 0]",69,0,0,0,0,0,0,0
6904,6905,@@15336817,immigrant,lk,"ONLY the Hispanics voted as a block overwhelmingly against Trump because of their fear that the illegals among them would be deported . Why LEGAL Hispanic citizens support ILLEGAL Hispanic immigrants is a problem of RACISM that Hispanics have to come to grips with as citizens of the USA , just as the larger Tamil community in Sri Lanka has to confront and defeat the EELAMIST Tamils who are pushing them towards anti-national separatist goals . Both the Hispanics in the USA and Tamil community in SL wrongly believe they can have the HISPANIC/EELAMIST separatist cake solely to themselves , and share in the US/SL national cake too . That anti-national behavior is alienating the majority population in both countries .",0,0,"[0, 0, 0, 0, 0, 0, 0]",722,0,0,0,0,0,0,0
432,433,@@25237924,refugee,bd,"The United States provides more humanitarian assistance than any other single country worldwide , including to refugees , according to the US State Department .",0,0,"[0, 0, 0, 0, 0, 0, 0]",160,0,0,0,0,0,0,0
2601,2602,@@10161278,migrant,hk,"Still , the city state has room for improvement in terms of tolerance to migrants , empowerment of employees , and increasing the pool of vocationally trained people , it said .",0,0,"[0, 0, 0, 0, 0, 0, 0]",177,0,0,0,0,0,0,0
5039,5040,@@22849922,migrant,ke,"It is the tale of a descendant of immigrants ' brown in color living in a black society , who later became a brown immigrant in a white society ( Canada ) .",0,0,"[0, 0, 0, 0, 0, 0, 0]",156,0,0,0,0,0,0,0
4026,4027,@@7768075,migrant,bd,EU agrees migrant deal to put to Turkey,0,0,"[0, 0, 0, 0, 0, 0, 0]",39,0,0,0,0,0,0,0
7373,7374,@@2279929,in-need,ca,"Under Germany 's dual education system , classroom lessons are combined with hands-on technical experience . Children are streamed from a young age toward more than 300 trades in need of skilled workers -- from sausage-making to car manufacturing and optician work .",0,0,"[0, 0, 0, 0, 0, 0, 0]",266,0,0,0,0,0,0,0
8869,8870,@@22852622,women,us,"""Some mark International Women 's Day by going on strike . """" A Day without a Woman """" largely fizzles , accentuating the divide between women who have to work and those who choose to .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",186,0,0,0,0,0,0,0
10249,10250,@@24196933,in-need,ca,"Dr. Erin Schryer , executive director of Elementary Literacy , a New Brunswick reading-based program , said the representatives will then distribute the books to children in need .",0,0,"[0, 0, 0, 0, 0, 0, 0]",180,0,0,0,0,0,0,0
3866,3867,@@50017425,vulnerable,au,"Moreover , absent employees are vulnerable to losing their jobs when workplaces are n't aware of family violence -- whether due to physical violence , illness or stress .",0,0,"[0, 0, 0, 0, 0, 0, 0]",170,0,0,0,0,0,0,0
6996,6997,@@15804825,disabled,lk,The Red Cross says it has evacuated 148 mostly disabled and elderly civilians found in a part of the Syrian city of Aleppo recently recaptured by the army . They were trapped for days inside a former old people 's home in what was a rebel-held part of the Old City because of heavy fighting nearby .,0,0,"[0, 0, 0, 0, 0, 0, 0]",299,0,0,0,0,0,0,0
282,283,@@13669007,disabled,gh,"Kershaw has been on the disabled list since June 26 after suffering a herniated disk in his lower back , and he also suffered a setback in recovery while pitching a simulated game on July 16 .",0,0,"[0, 0, 0, 0, 0, 0, 0]",192,0,0,0,0,0,0,0
7500,7501,@@24683777,migrant,nz,""""""" Then you have the person doing the doing , who is our temporary migrant , they 're not going to tell us that . So it is a difficult area to work in . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",157,0,0,0,0,0,0,0
4511,4512,@@17566199,women,hk,Authorities in the central Chinese city of Chongqing have rejected the idea of providing designated women-only cars on its subway system .,0,0,"[0, 0, 0, 0, 0, 0, 0]",138,0,0,0,0,0,0,0
8438,8439,@@17703819,vulnerable,nz,"The highest points total ND can now finish with is 103 , while Canterbury will have no fewer than 105 , a tally that still leaves them vulnerable to Auckland on the final day of the season .",0,0,"[0, 0, 0, 0, 0, 0, 0]",190,0,0,0,0,0,0,0
1740,1741,@@7916622,in-need,gh,"However , rather than seeing this potential threat to national security , the ruling government and its apparatchiks are engaging in needless provocation , which only reveals signs of a government that is jittery about the outcome of the November 7 , 2016 election , and wants to make political capital out of routine occurrences .",0,0,"[0, 0, 0, 0, 0, 0, 0]",331,0,0,0,0,0,0,0
6267,6268,@@2420972,migrant,gb,""""""" Right now two merchant ships are rescuing two boats with 300 and 361 people aboard . It appears there 's at least one corpse on board . """" Alfano estimated that 15,000 migrants crossing the Mediterranean had been rescued so far this year .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",244,0,0,0,0,0,0,0
9753,9754,@@20454687,women,gh,"""Bronze takes up the argument . """" People will tend to watch more live matches , especially when it comes to the big games , in men 's football , whereas in the women 's game they just tend to pick up short highlights - the most spectacular attacking moments basically , """" she explained . """" You obviously do n't get a full appreciation of defenders watching games that way .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",377,0,0,0,0,0,0,0
1888,1889,@@7526627,refugee,in,"Of his immediate family , his father , Abdullah Kurdi , was the only survivor . Other relatives , including an aunt and uncle , made it to Canada as refugees .",0,0,"[0, 0, 0, 0, 0, 0, 0]",159,0,0,0,0,0,0,0
7422,7423,@@20574334,homeless,nz,"Government funding is going into almost 1000 permanent housing places in five cities for the homeless , following a two-year pilot in Hamilton by a non-government organisation .",0,0,"[0, 0, 0, 0, 0, 0, 0]",177,0,0,0,0,0,0,0
4997,4998,@@7956452,in-need,gh,""""""" This would constitute a valuable step towards ending the war , providing assistance to communities in need and enhancing the environment for an inclusive national dialogue , """" it said . Enditem""",0,0,"[0, 0, 0, 0, 0, 0, 0]",199,0,0,0,0,0,0,0
796,797,@@22814145,migrant,bd,"""Trump drew international condemnation after reports emerged that he had questioned the value of taking immigrants from Africa and the Caribbean nation of Haiti during a closed-door meeting with lawmakers at the White House last Thursday , referring to them as """" shithole """" countries .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",288,0,0,0,0,0,0,0
770,771,@@9223008,migrant,bd,"Pakistan 's policy towards migrants is over-generous by comparison . It enabled Osama Bin Laden to enter and then reside in the country for years without a visa . It issued an ID card and a passport to the Afghan Taliban leader Mullah Mansoor , and never asked for a receipt .",0,0,"[0, 0, 0, 0, 0, 0, 0]",276,0,0,0,0,0,0,0
1024,1025,@@25330981,refugee,gb,"On Eid , the group also handed out thousands of toys and sweets to refugee children , and organised a Grand Iftar for 3,000 refugees .",0,1,"[0, 0, 0, 0, 0, 0, 0]",134,0,0,0,0,0,0,0
5744,5745,@@192375,poor-families,gb,"Hundreds of poor families are believed to be buried under the rail platforms and buildings , many having fallen victim to Victorian cholera epidemics .",0,0,"[0, 0, 0, 0, 0, 0, 0]",151,0,0,0,0,0,0,0
6718,6719,@@170591,in-need,in,"Children as young as 5 years are sold to traffickers by their parents who are in need of money and brought to India . These children are trafficked to various parts of India like Delhi , Mumbai and Kolkata and are made to work in cloth factories , have to stitch bags and perform various hazardous and odd jobs , reported Madan Thakur for Republica .",0,0,"[0, 0, 0, 0, 0, 0, 0]",350,0,0,0,0,0,0,0
10265,10266,@@20080678,migrant,hk,"Hong Kong 's noodle culture reflects its history as a city of migrants from all over China as well as its colonial history which has led to Western-style noodle toppings from cheese to canned tomatoes and luncheon meat , first imported in the 1950s post-war era . <h> Support independent media <h> Partner with HKFP <h> What is Hong Kong Free Press ?",0,0,"[0, 0, 0, 0, 0, 0, 0]",350,0,0,0,0,0,0,0
9339,9340,@@18904606,in-need,za,"Since August 2016 , in numerous DA led governments , we have begun to deliver on our promises and change has taken root . Across Gauteng , DA-led governments have cut out corruption , exposed ANC looting , dismissed implicated cadres , rescued public money from ANC patronage and landed plans to deliver for those in need .",0,1,"[0, 0, 0, 0, 0, 0, 0]",323,0,0,0,0,0,0,0
5751,5752,@@21285962,refugee,jm,"Even with the ban lifted , refugee admissions are expected to be far lower than in recent years . Last month , Trump capped refugee admissions at 45,000 for the fiscal year that started Oct. 1 , a cut of more than half from the 110,000 limit put in place the year earlier by President Barack Obama . And the actual number admitted this year could be far lower than Trump 's 45,000 cap , which sets a maximum but not a minimum .",0,0,"[0, 0, 0, 0, 0, 0, 0]",427,0,0,0,0,0,0,0
8163,8164,@@10128743,migrant,hk,"China is urging fresh efforts to curb unpaid wages among its vast and increasingly disgruntled migrant work force , as the government braces for a seasonal surge in labor unrest ahead of the Lunar New Year .",0,0,"[0, 0, 0, 0, 0, 0, 0]",207,0,0,0,0,0,0,0
6965,6966,@@20249403,immigrant,lk,"The Muslim community associated with Myanmar or former Burma , known as Rohingya Muslims are not indigenous to Myanmar . They are a relatively recent migrant community of Myanmar . Most of these Muslims are illicit immigrants who migrated from Muslim neighborhood regions of Bengal India during the British colonial period and later from East Pakistan or the present Bangladesh . The Myanmar government s of the past and present do not consider Rohingya Muslims as legitimate citizens of Myanmar . The people of Myanmar consider the Rohingya people as illegal immigrants . Myanmar 's Muslims account for an estimated 04% of the total Myanmar population of about 60 million . In 2012 , there were about 800,000 Rohingya Muslims living in Rohang , the western state of Myanmar known officially as Rakhine or Arakan .",0,0,"[0, 0, 0, 0, 0, 0, 0]",814,0,0,0,0,0,0,0
10100,10101,@@4573177,homeless,jm,"Mitchell said while Food For The Poor and a few church groups would assist the homeless sometimes , the government was dragging its feet where homeless persons are concerned .",0,0,"[0, 0, 0, 0, 0, 0, 0]",175,0,0,0,0,0,0,0
5888,5889,@@4524365,hopeless,pk,"While dealing with corruption seems to be a hopeless case , Pakistan can emulate others in improving administration by setting up internet kiosks for businesses to register ( like India ) ; gathering support for tax-simplification programs through partnership with the press ( like Yemen ) and introducing time limits for legal commercial cases ( like Algeria ) .",0,0,"[0, 0, 0, 0, 0, 0, 0]",363,0,0,0,0,0,0,0
6484,6485,@@4696751,vulnerable,jm,"There is nothing more appropriate to guide our common work in the defence and protection of millions of such vulnerable people . To that end , among other things , we will create a Secretariat of Access to Rights and Equality that will work on these and other areas of exclusion .",0,1,"[0, 0, 0, 0, 0, 0, 0]",280,0,0,0,0,0,0,0
7980,7981,@@4128468,migrant,us,"""And the recession has taken its own toll on school communities in Los Angeles . In February , the district approved 5,000 layoff notices , including notices for more than 4,000 teachers . Kirti Baranwal , who teaches at Gompers Middle School in Compton , says that in the previous academic year , half of her school 's teachers were pink-slipped . At the immigrant-serving John Liechty Middle School , 72 percent of teachers were issued layoff notices . """" I think it 's devastating for kids and for instruction , """" Baranwal says .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",534,0,0,0,0,0,0,0
9515,9516,@@16427492,homeless,pk,"The cabinet was told that there are 29 administrative districts and 146 census districts in the province which include 932 census charges , 5,132 census circles and 38,842 census blocks . Each block would be completed in 14 days and three days would be allotted for housing numbering , 10 days for filling up of form-2 and one day for enumeration of the homeless population .",0,0,"[0, 0, 0, 0, 0, 0, 0]",375,0,0,0,0,0,0,0
5242,5243,@@15497001,women,lk,"Many passages in the Quran clearly imply women have a free choice in choosing their life partners . To start with , the Quran clearly implies a partnership between equals since it describes marriage as a covenant ( mithaq ) between husband and wife , as in Surah al-Nisa ( Verse 21 ) :",0,0,"[0, 0, 0, 0, 0, 0, 0]",285,0,0,0,0,0,0,0
10391,10392,@@2829351,hopeless,gb,"""Lord Noon , a Labour peer and donor , said the mansion tax was a """" hopeless and desperate idea """" .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",102,0,0,0,0,0,0,0
9898,9899,@@16220984,refugee,gh,"Anti-globalization is nothing new , but a concomitant of globalization . It stems from the economic recession that followed in the wake of the global financial crisis . In recent years , the United States and Japan have witnessed sluggish growth , Europe has been stuck in recession , and the refugee crisis remains unresolved in the Middle East -- all these issues have given rise to trade protectionism and a trend of anti-globalization .",0,0,"[0, 0, 0, 0, 0, 0, 0]",440,0,0,0,0,0,0,0
8177,8178,@@17441483,immigrant,my,"According to a source , all the suspects were believed to be accepting bribes ranging from RM200 and RM5,000 to protect illegal immigrants .",0,0,"[0, 0, 0, 0, 0, 0, 0]",140,0,0,0,0,0,0,0
2830,2831,@@3464292,poor-families,us,"For years , the experts chalked up the dropping number of low-income Austin students to poor families being priced out of the city and moving to the neighboring communities . As the percentage of poor students in Austin dropped a point or two each year , suburban districts such as Pflugerville reported increases . But the past school year , the Pflugerville district saw a 2.1 percent decline in low-income students , the first substantial decline since 2010 -- a change that echoes declines in other suburban districts that border Austin .",0,0,"[0, 0, 0, 0, 0, 0, 0]",542,0,0,0,0,0,0,0
3116,3117,@@20119773,women,ph,KUALA LUMPUR -- The vaunted triathlon team delivered a pair of 1-2 finishes in the men 's and women 's races to nudge the Philippine production somehow on Monday in the 29th Southeast Asian Games Monday at the Water Sports Complex in Putrajaya City .,0,0,"[0, 0, 0, 0, 0, 0, 0]",250,0,0,0,0,0,0,0
211,212,@@7916553,poor-families,pk,"The BISP is providing service and financial support to 2.5 million poor families across Pakistan , Marvi said , adding that the government 's mission is to reduce this number by ensuring that the poor families are enabled to become self-supporting and get rid of poverty .",0,1,"[0, 0, 0, 0, 0, 0, 0]",272,0,0,0,0,0,0,0
7299,7300,@@16276229,homeless,my,"WARSAW : A cold wave across Europe has left at least 23 dead in the past two days , including several migrants and homeless people , authorities said Saturday , with the frigid temperatures expected to continue through the weekend .",0,0,"[0, 0, 0, 0, 0, 0, 0]",232,0,0,0,0,0,0,0
9540,9541,@@23932580,in-need,ng,""""""" Even as the bank is in need of recapitalisation , it must follow due process to ascertain who is investing in them and source of funding , not just bringing on any investor , ' ' Okezie said .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",197,0,0,0,0,0,0,0
5223,5224,@@2319030,vulnerable,lk,He noted that social media also has the potential to blur the lines between reality and the virtual world making it hard for the young people to separate real world interactions from those online since they are more vulnerable to deception .,0,0,"[0, 0, 0, 0, 0, 0, 0]",241,0,0,0,0,0,0,0
1700,1701,@@15220810,women,us,"""But the women asked the men and others to join them in hoping the story would lead to a more """" productive conversation """" on so-called """" locker room talk """" that extends far beyond the world 's locker rooms .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",212,0,0,0,0,0,0,0
894,895,@@19833153,immigrant,in,President Donald Trump announced his support for a legislation that would cut in half the number legal immigrants allowed into the US while moving to a ' merit-based ' system favouring English-speaking skilled workers for residency cards .,0,0,"[0, 0, 0, 0, 0, 0, 0]",239,0,0,0,0,0,0,0
7529,7530,@@18972620,migrant,ie,""""""" Leo has been making headlines round the world -- the first openly gay Taoiseach , the first son of an immigrant . To which we add our own Trinity first ! We wish him the very best """" , Prendergast said . While Trinity has seen plenty of its graduates enjoy successful political careers , including current Chancellor of the University of Dublin , Mary Robinson , who is a former President of Ireland , it has never had a graduate elected taoiseach before .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",461,0,0,0,0,0,0,0
8597,8598,@@3448591,refugee,nz,Close <h> Climate change refugee loses bid,0,0,"[0, 0, 0, 0, 0, 0, 0]",42,0,0,0,0,0,0,0
2102,2103,@@16045839,hopeless,nz,"This cluster of dinosaurs , found in Xinjiang Province , apparently became hopelessly trapped in a mud pit and died .",0,0,"[0, 0, 0, 0, 0, 0, 0]",117,0,0,0,0,0,0,0
956,957,@@21728965,hopeless,jm,"Since recently , my feelings of hopelessness have increased to the point where I have been contemplating suicide . I feel isolated , bitter and tense .",0,0,"[0, 0, 0, 0, 0, 0, 0]",151,0,0,0,0,0,0,0
5446,5447,@@16675438,migrant,au,"Unemployment rate among new migrants in Australia doubles <h> Published : 01 February 2017 <h> One third of Middle Eastern and North African immigrants in Australia are unemployed , new figures show .",0,0,"[0, 0, 0, 0, 0, 0, 0]",200,0,0,0,0,0,0,0
9886,9887,@@24731241,vulnerable,gb,"They would also , by their own mantra , be leaving themselves defenceless and vulnerable in a room full of armed people .",0,0,"[0, 0, 0, 0, 0, 0, 0]",121,0,0,0,0,0,0,0
5736,5737,@@20048219,immigrant,za,"""The entrepreneur : Switzerland is a total melting pot of cultures , languages and beliefs . We view ourselves as held together by ' force of will ' , or mutual interest , as opposed to a shared culture or history . We have an immigrant population of 25% . The unifying factor across these differences and the basis of our national identity , is a common appreciation of political values such as direct democracy , neutrality and federalism . We see our multiculturalism as a desirable enrichment and so far , we 've fared better than most in integrating large numbers of immigrants over a long time -- if success is measured in terms of maintaining economic prosperity and social cohesion . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",695,0,0,0,0,0,0,0
9684,9685,@@23084371,in-need,us,"Family said that Chiffon Ma-ry Bremby left her home around 2:30 p.m. on Sunday ( Feb. 4 ) and has n't been seen since . The family is very concerned for her safety since this is out of character for her to leave without notifying her family , and she also has medical issues and is in need of medication .",0,0,"[0, 0, 0, 0, 0, 0, 0]",305,0,0,0,0,0,0,0
5312,5313,@@20323193,migrant,nz,"After months of dragging his feet , the president on Tuesday will announce his plans for the Deferred Action for Childhood Arrivals program , or DACA , which has given nearly 800,000 young immigrants the ability to work legally in the country and a reprieve from deportation .",0,0,"[0, 0, 0, 0, 0, 0, 0]",276,0,0,0,0,0,0,0
8750,8751,@@527295,poor-families,ph,"Donating the land to the PCMC would help it fulfill its mandate as well as support constitutional policies on health , according to the lawmakers . They noted that the hospital treats about 60,000 patients a year , many of them from poor families .",0,0,"[0, 0, 0, 0, 0, 0, 0]",248,0,0,0,0,0,0,0
2498,2499,@@1876034,poor-families,tz,He appealed to Camfed Campaign for Female Education ( CAMFED ) to continue supporting vulnerable girls and boys from poor families in Gairo District because there are many children in need of support .,0,0,"[0, 0, 0, 0, 0, 0, 0]",201,0,0,0,0,0,0,0
6380,6381,@@3339776,women,gb,"A new in-depth Amnesty International study reveals at least 4,000 women are forced to leave Ireland for abortions each year , with many resorting to dangerous DIY options . Radhika Sanghani reports",0,0,"[0, 0, 0, 0, 0, 0, 0]",197,0,0,0,0,0,0,0
7252,7253,@@14860802,vulnerable,au,"' A number of recent high-profile cases where vulnerable migrant workers have been underpaid and exploited at work have exposed unacceptable gaps in the system . While the Government acknowledges that the majority of employers do the right thing by their employees , we will not tolerate exploitation in Australian workplaces , ' she added .",0,0,"[0, 0, 0, 0, 0, 0, 0]",341,0,0,0,0,0,0,0
8991,8992,@@22559351,in-need,za,"In a video of the event , California City Mayor Jennifer Wood thanks Tyson for his commitment to the community , saying the industry will provide medical marijuana to people in need , revenue , jobs and income for residents .",0,0,"[0, 0, 0, 0, 0, 0, 0]",225,0,0,0,0,0,0,0
9188,9189,@@24362593,immigrant,ke,"After the 60 day period , joint immigration and police raids audits will follow to fish out illegal foreign workers and immigrants .",0,0,"[0, 0, 0, 0, 0, 0, 0]",132,0,0,0,0,0,0,0
7733,7734,@@19869552,hopeless,my,"""About 80 percent of women experience """" baby blues """" within the first few weeks of child birth , often defined by mood swings and irritability or sadness . Maternal depression is longer lasting and has more-severe symptoms , which can include anxiety , sleeplessness , extreme worry about the baby , feelings of hopelessness , and recurrent """" intrusive thoughts """" about hurting themselves or the baby .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",407,0,0,0,0,0,0,0
3612,3613,@@21561949,migrant,ng,"Most of the survivors of the wreck were from Nigeria and other sub-Saharan countries including Ghana , Sudan and Senegal . They were among over 2,560 migrants saved over four days .",0,0,"[0, 0, 0, 0, 0, 0, 0]",181,0,0,0,0,0,0,0
305,306,@@21652329,migrant,ca,""""""" We 've seen evidence that the percentage of women in the skilled trades is increasing , though not as quickly as we would like , and immigrants and racialized minorities still face barriers , """" said Wendy Cukier , Founder and Director of Ryerson Diversity Institute .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",273,0,0,0,0,0,0,0
8641,8642,@@19817697,immigrant,ph,The United Methodist Church where undocumented immigrant Rosa Sabido lives in sanctuary while facing deportation is seen in Mancos . Reuters,0,0,"[0, 0, 0, 0, 0, 0, 0]",140,0,0,0,0,0,0,0
2069,2070,@@15771333,immigrant,gb,"CHAMPAIGN , Ill . ( AP ) -- The University of Illinois will not label its three campuses as sanctuaries for immigrant students illegally living in the U.S. , school leaders said Tuesday as they pushed aside pressure from faculty and others to make the designation .",0,0,"[0, 0, 0, 0, 0, 0, 0]",265,0,0,0,0,0,0,0
7882,7883,@@8997449,refugee,my,World <h> Cambodia revives Australia refugee deal with planned Nauru visit,0,0,"[0, 0, 0, 0, 0, 0, 0]",74,0,0,0,0,0,0,0
5180,5181,@@13640064,refugee,ke,"About 60,000 people have fled South Sudan since violence escalated over the past three weeks , the United Nations refugee agency UNHCR said on Tuesday .",0,0,"[0, 0, 0, 0, 0, 0, 0]",152,0,0,0,0,0,0,0
4276,4277,@@17140901,migrant,gh,"There have been concerns for Ghanaians living in South Africa in the wake of renewed attacks on foreigners by locals to return home . Locals say African immigrants have taken over their jobs , leaving them battling with unemployment and hardship .",0,0,"[0, 0, 0, 0, 0, 0, 0]",247,0,0,0,0,0,0,0
7250,7251,@@1298109,poor-families,us,Schott says Illinois has made it easier for families in recent years . And we are now serving more poor families that we use too . But she says we still have a long ways to go .,0,0,"[0, 0, 0, 0, 0, 0, 0]",177,0,0,0,0,0,0,0
6432,6433,@@8886048,refugee,in,Thirty-one Sri Lankan Tamil refugees in the state will return to their hometowns on Thursday under an UNHCR-facilitated voluntary repatriation programme .,0,0,"[0, 0, 0, 0, 0, 0, 0]",154,0,0,0,0,0,0,0
6834,6835,@@16758313,hopeless,sg,"""But it is important to note that journalists have not been angels in this confrontation either . Established media networks started covering the candidacy of Mr Trump as entertainment rather than politics , and ended their coverage of the hustings by portraying him as the hopeless candidate , whose chances of being beaten by his opponent Hillary Clinton were not merely high , but also an astronomical """" 98 per cent """" , as the Huffington Post predicted on the eve of the ballots without the slightest hint of doubt .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",522,0,0,0,0,0,0,0
5713,5714,@@3349938,disabled,hk,These tele-health technologies benefit the disabled and elderly and deserve serious exploration by the government .,0,0,"[0, 0, 0, 0, 0, 0, 0]",115,0,0,0,0,0,0,0
9504,9505,@@21279168,hopeless,za,"I mention these moments to highlight and illustrate the potential that young people have to change our society . In all these moments they were able to find a way in situations that were otherwise deemed hopeless . Where other people could not have thought that there was way , young people were able to create one .",0,0,"[0, 0, 0, 0, 0, 0, 0]",316,0,0,0,0,0,0,0
9953,9954,@@14829946,women,lk,The National Police Commission ( NPC ) yesterday said that a new mechanism had been put in place to tackle sexual harassment of policewomen by their male counterparts .,0,0,"[0, 0, 0, 0, 0, 0, 0]",168,0,0,0,0,0,0,0
8985,8986,@@4529648,hopeless,pk,Indians please calm down .. Pak cricket is already in its worse times . I am proud of your team for being world champions . Pak needs to learn from India .. we are neighbors but India has progressed so much with corruption . Problem is in Pakistan everyone is corrupt from our President Chor Zardari .. PCB .. parliament ... its becoming a hopeless country .,0,0,"[0, 0, 0, 0, 0, 0, 0]",358,0,0,0,0,0,0,0
2504,2505,@@2047416,hopeless,za,"Here 's a woman apparently hopelessly in love , shot several times by her lover , the owner of a mansion in a gated community full of millionaires just like him .",0,0,"[0, 0, 0, 0, 0, 0, 0]",162,0,0,0,0,0,0,0
877,878,@@20928608,homeless,sg,"Nearly 500,000 Rohingya people have fled from Myanmar since August after violence erupted in the western state of Rakhine . Considered to be a Muslim minority in Myanmar , these people have suffered immensely due to their very identities over the past few years . Not considered as an official ethnic group by the Myanmar government , they have been termed illegal immigrants and have been denied citizenship in Myanmar leaving them homeless .",0,1,"[0, 0, 0, 0, 0, 0, 0]",443,0,0,0,0,0,0,0
3601,3602,@@18444481,immigrant,za,"This follows cabinet approval of the Department of Home Affairs ' White Paper on international migration , detailing South Africa 's main emigration and immigration targets to be reached by 2063 ; how the country plans to deal with the flood of immigrants from neighbouring African countries ; and policies that would include the free movement of people within the SADC .",0,0,"[0, 0, 0, 0, 0, 0, 0]",371,0,0,0,0,0,0,0
7876,7877,@@7526742,homeless,my,"""SYDNEY ( Reuters ) - An informal """" street count """" by staff of City of Sydney council and volunteers has identified 486 homeless people sleeping rough in the inner city , the highest figure since the initiative was launched in 2010 .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",236,0,0,0,0,0,0,0
9393,9394,@@25934113,women,my,Rezaee said 30 women and children had also handed themselves in to Afghan authorities .,0,0,"[0, 0, 0, 0, 0, 0, 0]",87,0,0,0,0,0,0,0
3446,3447,@@1158698,women,ca,"NORTH SYDNEY -- For the past four months , women who attended the Well Women 's Clinic at the Northside General Hospital were given pink flip-flops to wear during their Pap test to raise awareness about the importance of screening .",0,0,"[0, 0, 0, 0, 0, 0, 0]",232,0,0,0,0,0,0,0
5398,5399,@@4695861,homeless,bd,"Ershad Ali Khan , upazila nirbahi officer of Monpura upazila admitted the situation and said the government would give khas land to the homeless families ' for their rehabilitation .",0,0,"[0, 0, 0, 0, 0, 0, 0]",182,0,0,0,0,0,0,0
5767,5768,@@23135260,homeless,lk,"Despite the barrage of ads encouraging people to vote , thousands were unable to use their power of franchise yesterday . They included workers who keep vital services running -- including services that enable others to cast their votes . Others include the homeless , who lack an address needed for inclusion on the electoral register . An estimated 1.5 ... <h> Universal franchise , a fiction for those who ca n't vote",0,0,"[0, 0, 0, 0, 0, 0, 0]",420,0,0,0,0,0,0,0
7583,7584,@@1857908,vulnerable,tz,"The 97 percent of youth that works on the informal sector need financial services such savings , credit , insurance , and money transfers to boost their entrepreneurial undertakings . However , the prevailing conditions in the sector do not permit youth to access the desired services ; as a result , youth are left in a vulnerable position .",0,0,"[0, 0, 0, 0, 0, 0, 0]",342,0,0,0,0,0,0,0
6094,6095,@@17513255,migrant,in,"""May has already conceded Britain will have to quit the single market for goods and services -- accounting for about 44% of its exports -- to avoid being bound by European court rulings and the free movement of migrants . She says it would be """" rational """" for the EU to agree to her terms given the amount of goods and services its companies ship to the U.K. and the security her government provides the continent .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",418,0,0,0,0,0,0,0
