,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
8618,8619,@@3606202,poor-families,in,""""""" It is due to efforts of the government that land of a farmer can not be auctioned to recover loan . We provided fund for girls from poor families . If we count the list is very long , """" he said .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",201,0,0,0,0,0,0,0
4686,4687,@@1937127,vulnerable,ke,""""""" Women who are pregnant , lactating or those who are in situations that could make them vulnerable will be taken care of , """" he reiterated .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",145,0,0,0,0,0,0,0
10047,10048,@@8055908,hopeless,au,"Thank you Ian for spelling out what is really going on with this hopeless Govt .. We 've been told that the tax system needs a radical overhaul &amp; everything will be on the table . As each possible idea has come forth the Govt. has shot it down . Now we have this new brain explosion that the states should raise their own income tax to cover health &amp; education . Of course we are now being told that the idea has been binned , but do n't believe it . Turnbull has said straight out that the states will not get anymore money for education .",0,0,"[0, 0, 0, 0, 0, 0, 0]",548,0,0,0,0,0,0,0
7057,7058,@@8855764,homeless,gh,The Tolon and the Chereponi districts are among some seven districts in the region severely hit by the natural disaster causing extensive devastation to buildings and rendering a million homeless .,0,0,"[0, 0, 0, 0, 0, 0, 0]",197,0,0,0,0,0,0,0
3457,3458,@@25643783,migrant,pk,An undocumented immigrant family from Guatemala talks to a volunteer after their arrival . PHOTO : REUTERS .,0,0,"[0, 0, 0, 0, 0, 0, 0]",108,0,0,0,0,0,0,0
7476,7477,@@243913,vulnerable,gb,"The attack took place on a Saturday night at a time when security had been relaxed . Pizza deliveries were ordered by phone about 20 times a week , the court heard , with unarmed soldiers collecting them at the barracks gate . These arrangements meant that troops were vulnerable to attack from terrorists who had monitored the base and carefully planned the incident .",0,0,"[0, 0, 0, 0, 0, 0, 0]",369,0,0,0,0,0,0,0
4422,4423,@@16532777,in-need,nz,"To engage in two player co-operative gameplay , simply connect an additional controller to buddy up ! Taking control of the Bee Team , the second player will able to grab quills and collect and store butterflies for when Yooka and Laylee are really in need of health or energy boost . They can even stop some traps to help the player traverse past particularly tricky obstacles !",0,0,"[0, 0, 0, 0, 0, 0, 0]",379,0,0,0,0,0,0,0
706,707,@@13721123,homeless,pk,"Proactively responding to problems faced by the people is another facet of the revitalised Senate . For instance , when Chitral , in Pakistan 's remote northern corner , faced flooding , dislocation and homelessness , the Senate acted promptly by despatching relief goods through a 3-person delegation of Senators who went to Chitral . Or when the great national hero , Abdul Sattar Edhi passed away , the Senate donated 4 ambulances ( for each unit of the federation ) to the Edhi Foundation to pay tribute to this icon of humanitarianism .",0,1,"[0, 0, 0, 0, 0, 0, 0]",541,0,0,0,0,0,0,0
6673,6674,@@3387267,homeless,in,"Meanwhile , the Plant and Animal Lovers ( PAL ) also rescued around 50 to 60 injured and homeless birds this month .",0,0,"[0, 0, 0, 0, 0, 0, 0]",116,0,0,0,0,0,0,0
5572,5573,@@1933485,poor-families,tz,TASAF earmarks Sh1.7bn for poor families in Simiyu .,0,0,"[0, 0, 0, 0, 0, 0, 0]",52,0,0,0,0,0,0,0
2001,2002,@@26286988,disabled,sg,He announced the creation of a working group headed by the labour ministry to investigate how the disabled employment figures were padded and urged regional authorities to conduct similar probes .,0,0,"[0, 0, 0, 0, 0, 0, 0]",196,0,0,0,0,0,0,0
2184,2185,@@14728433,vulnerable,bd,"Government has directed the authority concern to demolish most vulnerable 417 buildings in the capital Dhaka , port city Chittagong , Khulna and Sylhet within December .",0,0,"[0, 0, 0, 0, 0, 0, 0]",169,0,0,0,0,0,0,0
6759,6760,@@1817084,immigrant,tz,According to Mlosa the illegal immigrants were captured in the country on their way to South Africa from Bangladesh .,0,0,"[0, 0, 0, 0, 0, 0, 0]",117,0,0,0,0,0,0,0
9691,9692,@@15221434,hopeless,ke,"It 's precisely what 's needed in our own beloved Kenya , namely , a majority of voters going to the polls come 2017 and saying , enough of the tribal and ethnic based politics , enough of being ruled by inept and incompetent governments and leaders who promise the moon when vying for office only to deliver nothing but more misery , hopelessness and poverty for everyone except themselves and their cronies .",0,0,"[0, 0, 0, 0, 0, 0, 0]",410,0,0,0,0,0,0,0
2748,2749,@@9064734,immigrant,nz,"At least 45 migrants have died in a shipwreck and more than 2000 have been rescued from boats in the Mediterranean , the coastguard says , as the number of immigrants coming to Europe via Italy soars again .",0,0,"[0, 0, 0, 0, 0, 0, 0]",207,0,0,0,0,0,0,0
3098,3099,@@4166684,homeless,za,"Others , such as Georgina Matabane , a Lotus Gardens resident who was left homeless after being evicted from a house she occupied illegally , argue that Phahlane is a troublemaker who has brought misery to many .",0,0,"[0, 0, 0, 0, 0, 0, 0]",212,0,0,0,0,0,0,0
9853,9854,@@19029332,disabled,nz,""""""" If our own Disability Issues Minister is subliminally complaining about attending meetings in Auckland , relating to exactly that portfolio , by openly commenting that she 'd rather be somewhere on the harbour - which is inaccessible to many people with disabilities - then I fear for the amount of progress she 's actually aiming to achieve for the disabled community at these meetings . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",396,0,0,0,0,0,0,0
6376,6377,@@25349193,hopeless,ph,"""Meanwhile , starring hit Kapamilya loveteam Mayward , """" Loving in Tandem """" revolves around happy-go-lucky Shine ( Maymay Entrata ) who will do everything for her family . But when it comes to love , sadly she is hopeless . Until one day , she unexpectedly meets Luke ( Edward Barber ) , a rebellious and grumpy teenager , who was sent to the Philippines by his father . Despite their differences , love dares blossom .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",422,0,0,0,0,0,0,0
3396,3397,@@4673276,poor-families,my,"Earlier , Mohamed Khaled said the state government had allocated RM16 million for the JCorp education sponsorship to help students from poor families . However , the students were required to opt for one of the following faculties only -- economics , engineering , law and accountancy .",0,0,"[0, 0, 0, 0, 0, 0, 0]",286,0,0,0,0,0,0,0
2287,2288,@@20475801,homeless,ph,585 Zambo families still homeless,0,0,"[0, 0, 0, 0, 0, 0, 0]",33,0,0,0,0,0,0,0
9082,9083,@@4598080,hopeless,my,"And the phenomenon is driven mostly by younger people , particularly urbanites , putting their own fun twist on what not so long ago was seen as hopelessly fuddy-duddy .",0,0,"[0, 0, 0, 0, 0, 0, 0]",169,0,0,0,0,0,0,0
7317,7318,@@20140899,poor-families,ng,The emir said the call became imperative in order to encourage the younger generation especially those from poor families to achieve their educational aspirations .,0,1,"[0, 0, 0, 0, 0, 0, 0]",164,0,0,0,0,0,0,0
5200,5201,@@20654375,women,in,"Rizvi said that the panel received the complaint about trafficking of women belonging to poor families from Telangana , Maharashtra , Uttar Pradesh and Delhi on September 15 .",0,0,"[0, 0, 0, 0, 0, 0, 0]",175,0,0,0,0,0,0,0
91,92,@@16707961,refugee,au,"During call with Australian PM on refugees , Trump pulled phone away from ear and says he wants off call , which ends abruptly per source .",0,0,"[0, 0, 0, 0, 0, 0, 0]",139,0,0,0,0,0,0,0
2594,2595,@@17551770,immigrant,ie,"Sentimental nativists today insist that illegal immigrants hurt the American economy , but social scientific studies have proved their overall positive contributions to the economy . The Trump administration 's present policy to crack down on illegal immigrants is nothing but the manifestation of its commitment to racism against Latinos . The painful history of Irish deportation underscores the pressing necessity of rational and humane immigration policy in this time of radical nativism .",0,0,"[0, 0, 0, 0, 0, 0, 0]",493,0,0,0,0,0,0,0
8448,8449,@@18970329,women,pk,"Alinejad 's Facebook page and social media campaign has been running for three long years , and has managed to gather more than 3,000 pictures of women without headscarves pledging alliance against the mandatory dress code .",0,0,"[0, 0, 0, 0, 0, 0, 0]",224,0,0,0,0,0,0,0
2720,2721,@@1814615,vulnerable,tz,"Tanzania is said to be one of the most vulnerable countries to climate change due to low adaptive capacity , poor preparations , inadequate knowledge and lack of financial resources to respond to the inevitable climatic changes .",0,0,"[0, 0, 0, 0, 0, 0, 0]",229,0,0,0,0,0,0,0
7185,7186,@@21775829,migrant,ng,The governor added that the activities of the various bands would be solely focused on the interpretation of the theme as a way of sensitising intending migrants .,0,0,"[0, 0, 0, 0, 0, 0, 0]",163,0,0,0,0,0,0,0
7079,7080,@@10197654,migrant,gh,""""""" It 's obvious that this is an incredibly toxic , anti-immigrant , anti-Muslim environment , and that is has impacted our state and federal legislatures , """" McCaw said .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",174,0,0,0,0,0,0,0
3898,3899,@@1859058,homeless,ke,Marsabit Governor Ukur Yattani told Crime Watch that most of those returning did not have food with some even homeless after their houses were torched during the attacks .,0,0,"[0, 0, 0, 0, 0, 0, 0]",171,0,0,0,0,0,0,0
10057,10058,@@15669748,hopeless,ca,He produced numbers and diagrams indicating that any reductions resulting from the Paris Agreement will be hopelessly eclipsed by the increases from the pipeline production and the ultimate burning of fossil fuel at the other end .,0,0,"[0, 0, 0, 0, 0, 0, 0]",231,0,0,0,0,0,0,0
1637,1638,@@20495688,in-need,sg,"This would be beneficial , but given the level of SMRT transparency , the current management is unlikely to introduce the indicators . If they are unwilling to inform the public about the return of 26 trains to the manufacturer , they are unlikely to disclose which parts are in need of replacement . Currently , this information is only used to look back on and analyses faults rather than forecast upcoming problems . The SMRT needs an overhaul in the way faults and maintenance are perceived . This will only come from a radical reshuffle in the way the company runs at a management level .",0,0,"[0, 0, 0, 0, 0, 0, 0]",593,0,0,0,0,0,0,0
101,102,@@20277745,refugee,za,"When asked how governments should respond to the global refugee crisis , more than half ( 55.4% ) claimed that more should be done to include refugees in the national workforce . Just 3.5% said that refugees should be deported .",0,0,"[0, 0, 0, 0, 0, 0, 0]",228,0,0,0,0,0,0,0
3965,3966,@@1805445,vulnerable,ke,""""""" I offer every support to Ertharin Cousin and wish her the greatest success at this critical time for the world 's most vulnerable nations and people . """"""",0,1,"[0, 0, 0, 0, 0, 0, 0]",158,0,0,0,0,0,0,0
7655,7656,@@14100484,poor-families,za,The letter said Saturday 's protest at the Old Biscuit Mill ? which neighbours their homes ? had been an opportunity for the people of Cape Town to speak their minds on the removal of poor families from Woodstock and Salt River .,0,0,"[0, 0, 0, 0, 0, 0, 0]",229,0,0,0,0,0,0,0
2410,2411,@@16659798,immigrant,sg,"Afghanistan is not among the seven countries on the ban list , but suspension of the refugee program is affecting Afghan translators who have been given special immigrant visas for helping U.S. troops .",0,0,"[0, 0, 0, 0, 0, 0, 0]",202,0,0,0,0,0,0,0
1153,1154,@@25506308,immigrant,us,"The Pentagon suspended MAVNI last fall , but more than 5,000 immigrants were recruited into the program in 2016 , with an estimated 10,000 currently serving , according to the AP .",0,0,"[0, 0, 0, 0, 0, 0, 0]",180,0,0,0,0,0,0,0
3893,3894,@@4935826,disabled,sg,"The bench , meanwhile , has asked the government to consider representation of a physically challenged man Nipun Malhotra , one of the petitioners who has urged the court to allow such commuters to use their own vehicles as public transport is not disabled-friendly.",0,0,"[0, 0, 0, 0, 0, 0, 0]",266,0,0,0,0,0,0,0
4430,4431,@@2480266,poor-families,us,"In 2010 , nearly 100 percent of poor families lived with similar amenities .",0,0,"[0, 0, 0, 0, 0, 0, 0]",76,0,0,0,0,0,0,0
8538,8539,@@20809518,homeless,ca,"""Volunteers counted 100 people """" living rough """" on the North Shore in this year 's Metro Vancouver homeless count but in actuality , you 'd have to septuple that number to find the real homeless population .""",0,1,"[0, 0, 0, 0, 0, 0, 0]",210,0,0,0,0,0,0,0
1897,1898,@@15302874,women,ke,"However , this was not to be , as the Kenya Open women 's champion fell at the hands of Morocco 's Chiraz Bechir , who won 6-1 , 6-3 , to qualify for the last four .",0,0,"[0, 0, 0, 0, 0, 0, 0]",165,0,0,0,0,0,0,0
9446,9447,@@4628316,poor-families,pk,The complaint says the victims should be treated properly and the government should announce compensation for them as they mostly come from poor families .,0,1,"[0, 0, 0, 0, 0, 0, 0]",155,0,0,0,0,0,0,0
8613,8614,@@1940356,women,tz,""""""" The SADC Region requires a highly proactive , motivated and knowledgeable media to raise awareness on issues related to the state of our health care system , SRHR and the ability of our governments to finance responses to epidemics especially HIV/AIDS that affects hundreds of millions of young men and women , """" Dr Chiviya elaborated To build the capacity of SADC-based journalists to identify pertinent SRHR and HIV Financing issues and report on them factually and in captivating manner , Dr Chiviya said , the Forum was offering incentives .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",551,0,0,0,0,0,0,0
9749,9750,@@18705016,refugee,gb,AFP/Getty <h> 4/13 Inside the classroom with Chios 's child refugees,0,0,"[0, 0, 0, 0, 0, 0, 0]",68,0,0,0,0,0,0,0
4080,4081,@@22607853,women,ie,"Four women make claims against Oscar-winning director , two accuse him of rape",0,0,"[0, 0, 0, 0, 0, 0, 0]",78,0,0,0,0,0,0,0
8549,8550,@@903846,in-need,ca,"On May 8 , the North East LHIN supported the creation of an enhanced Regional Warm Line , taking it from a Sudbury-based operation managed by the Canadian Mental Health Association/Sudbury Manitoulin to a region-wide one , operated by consumers of mental health services so that northerners in need of mental health , addictions or other support after hours can talk to a peer and find out about services in their area .",0,0,"[0, 0, 0, 0, 0, 0, 0]",420,0,0,0,0,0,0,0
3314,3315,@@14336316,vulnerable,ng,The most vulnerable of the urban population in Lagos are among beneficiaries of a N4 billion loan procured by the Lagos Government . Part of the loan is meant for enhancing the management and treatment of solid waste as well as strengthening the capacities of the State Government to implement integrated urban development projects .,0,0,"[0, 0, 0, 0, 0, 0, 0]",333,0,0,0,0,0,0,0
8937,8938,@@4701444,immigrant,pk,"@Muzaffar Ali you are absolutely wrong , 25 years ago anyone who landed in Canada and ask for an immigrant status was granted one without any problem",0,0,"[0, 0, 0, 0, 0, 0, 0]",149,0,0,0,0,0,0,0
111,112,@@25160721,homeless,sg,"She has turned her modest home into a safe haven for the vulnerable , especially the elderly who find themselves homeless and living on the streets .",0,1,"[0, 0, 0, 0, 0, 0, 0]",149,0,0,0,0,0,0,0
1876,1877,@@21853535,in-need,my,"The strength of the Finnish system is the way it supports pupils in need of special help and attention . Additional assistance is available for those with learning difficulties , developmental disabilities and mental health issues , among many things , that may hamper their learning .",0,0,"[0, 0, 0, 0, 0, 0, 0]",285,0,0,0,0,0,0,0
824,825,@@876284,poor-families,nz,"Poor children have always been deprived of many necessities that their richer peers have got . It has always been said that there are many poor children who have the capability to make it big , but due to lower academic standards are unable to do so . Moreover , these poor kids are seen to be indulged in various illegal activities and crimes . But a Christchurch study has come up with a different version of poor kids . According to their study , children raised in poor families would earn less and achieve at a lower academic standards , but would not have higher crime level .",0,0,"[0, 0, 0, 0, 0, 0, 0]",582,0,0,0,0,0,0,0
8702,8703,@@50066737,migrant,au,"The subject is quite topical at the present time and the narrow-minded perspective of a few hillbillies up north often lumps many migrant communities under the same umbrella . The Lebanese have suffered the barbs of such numbskulls throughout the years , with stereotypical views becoming popular opinion when fueled by a largely irresponsible media .",0,0,"[0, 0, 0, 0, 0, 0, 0]",351,0,0,0,0,0,0,0
6672,6673,@@20507686,women,my,"The Buckle , Inc. is a retailer of casual apparel , footwear and accessories for young men and women . The company has market cap of $703.36 million . As of January 28 , 2017 , the Company operated 467 retail stores in 44 states throughout the United States under the names Buckle and The Buckle . It has a 7.98 P/E ratio . The Firm markets a selection of brand name casual apparel , including denims , other casual bottoms , tops , sportswear , outerwear , accessories and footwear .",0,0,"[0, 0, 0, 0, 0, 0, 0]",484,0,0,0,0,0,0,0
8082,8083,@@148987,refugee,ca,"Other changes in Bill C-31 include reducing the time refugees have to submit their basis of claim to the Immigration and Refugee Board of Canada to 15 days after the initial claim they make upon entry . Hearings for refugees from designated countries of origin must be held within 45 days after a case is referred to the board , while other refugees have 60 days .",0,0,"[0, 0, 0, 0, 0, 0, 0]",364,0,0,0,0,0,0,0
5484,5485,@@8588021,refugee,ie,"""Even then , Polly was also the adventurous type and , after graduation , and a short stint working in theatre and education in England , she departed for Japan . """" I was an economic refugee , """" she says rather dramatically , then qualifies it by adding , """" I think some of it is you get itchy feet , and you say , ' I want to go off and see what 's going on ' . But also , working in theatre and education , you 're earning nothing . You 're so poorly paid - you get tired of your mum fixing your car and buying you things . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",532,0,0,0,0,0,0,0
1947,1948,@@15370913,immigrant,ca,"Before the election , Legault distanced himself from Trump but now that Trump has won he says he 's an inspiration , Couillard said . The two have something in common . Both want to deport immigrants .",0,0,"[0, 0, 0, 0, 0, 0, 0]",201,0,0,0,0,0,0,0
5806,5807,@@907873,immigrant,ca,""""""" With some families you could need child welfare , they could be a new immigrant family , they could have a grandmother with them and she might also have mental health issues . We can help families in many ways . """"""",0,1,"[0, 0, 0, 0, 0, 0, 0]",219,0,0,0,0,0,0,0
7834,7835,@@4652879,vulnerable,jm,"Ronald Jackson , Executive Director of the Caribbean Disaster Management Agency ( CDEMA ) , reflected that older people are considered in the Comprehensive Disaster Management strategy 2014-2024 amongst other vulnerable groups . He encouraged CDEMA participating States that strategies , programmes and plans should be integrative to increase resilience since ? we are not only planning for older people , we are actually planning for ourselves ? , said Jackson .",0,0,"[0, 0, 0, 0, 0, 0, 0]",463,0,0,0,0,0,0,0
9768,9769,@@21945833,disabled,jm,"""Accessible water : The human right to water requires that water facilities be physically available and within safe reach for all sections of the population , including vulnerable groups such as the disabled and the elderly . But in Jamaica and across the world , where you live determines whether water is one pipe-turn or one mile away . Annually , Jamaica 's Survey of Living Conditions confirms that rural communities have significantly less access to piped water than other areas and people must travel """" longer distances to access drinking water . """" In 2012 , 36 per cent of rural area households travelled """" over 1,000 metres """" for water . In 2017 , the problem remains .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",683,0,0,0,0,0,0,0
9220,9221,@@21102273,vulnerable,gh,"He said the objectives of the project are to determine steps in the supply chain that was most vulnerable to development of aflatoxin and practices that influenced aflatoxin contamination in peanut , to carry out detailed comparisons of pest management , production , and field drying practices on aflatoxin contamination in peanut and to evaluate peanut germplasm for resistance to aflatoxin and other biotic stress factors such as leaf spot diseases .",0,0,"[0, 0, 0, 0, 0, 0, 0]",453,0,0,0,0,0,0,0
9716,9717,@@18335570,migrant,ie,Irish immigrants in ? America speak out about the difficulties undocumented workers face <h> ' excuse like Walter Mitty ',0,0,"[0, 0, 0, 0, 0, 0, 0]",121,0,0,0,0,0,0,0
4859,4860,@@9461356,homeless,my,"1,188 homeless get jobs , return to families",0,0,"[0, 0, 0, 0, 0, 0, 0]",44,0,0,0,0,0,0,0
964,965,@@19164648,hopeless,ie,McBride calls for Henderson to beef up ' hopeless ' Lions scrum and tight five,0,0,"[0, 0, 0, 0, 0, 0, 0]",78,0,0,0,0,0,0,0
1646,1647,@@18935578,immigrant,ng,"Wale Oyejide is the Nigerian designer behind the Ikir ? Jones label . He uses textile and apparel design to convey stories about immigrant populations to the Western world . His designs fuse tailored suits and accessories with sampled art history designs . He inserts African figures into the context of foreign art history traditions , in this case European and Japanese . In 2016 , Ikir ? Jones tweeted at the official Marvel handle about handling the wardrobe for the Black Panther and now it 's a reality we 're all seeing . We see Chadwick Boseman as T'Challa in an Ikir ? Jones ' ensemble in what appears to be a meeting at the UN .",0,0,"[0, 0, 0, 0, 0, 0, 0]",638,0,0,0,0,0,0,0
9185,9186,@@9887720,women,us,One bright spot in all of this is that while the Atlanta Mission currently does not offer day services to men - only women - they will begin offering those services at some point in 2017 to help bridge the gap of the closing of Open Door Community .,0,0,"[0, 0, 0, 0, 0, 0, 0]",249,0,0,0,0,0,0,0
1648,1649,@@24511581,in-need,au,"Despite the growing global inter-connectivity , people 's experience of loneliness has increased with one in 10 Australians reporting feeling lonely or isolated over the past year . Happy Paws Happy Hearts is working to redress this concern through connecting ' hearts in need ' including the elderly , people with disabilities and war veterans with animals . The organisation facilitates interactions between vulnerable people in our community and animals in need of care and attention for the mutual benefit of both parties .",0,0,"[0, 0, 0, 0, 0, 0, 0]",527,0,0,0,0,0,0,0
2638,2639,@@16865933,migrant,gh,"This most-vibrant Ghanaian Catholic Community was formed out of the passion of a few Ghanaian immigrants in the Chicago area , Catholics by faith , who had the spiritual desire to unite all Catholics of Ghanaian descent with the clear view to serving and experiencing worship of the LORD in their very own native language and culture .",0,0,"[0, 0, 0, 0, 0, 0, 0]",335,0,0,0,0,0,0,0
10408,10409,@@15277974,vulnerable,za,"Democrats have been banking on the toxic presence of Trump at the top of the Republican ticket to help dent the chances of the most vulnerable sitting Republicans , notably Ron Johnson in Wisconsin , Kelly Ayotte in New Hampshire and Pat Toomey in Pennsylvania .",0,0,"[0, 0, 0, 0, 0, 0, 0]",262,0,0,0,0,0,0,0
617,618,@@22398274,vulnerable,ng,"A lot more people play live now which is a great thing . If you want to give the best performance to your audience who is paying top money to see you and vibe with you , you have to give your best . They 've heard your CD a thousand times and you have to put in 100% to give them a performance they can not forget . They have to see you at your raw and most vulnerable form .",0,0,"[0, 0, 0, 0, 0, 0, 0]",375,0,0,0,0,0,0,0
5852,5853,@@24826275,disabled,in,By continuing to use this site you consent to the use of cookies on your device as described in our Cookie Policy unless you have disabled them . You can change your Cookie Settings at any time but parts of our site will not function correctly without them .,0,0,"[0, 0, 0, 0, 0, 0, 0]",258,0,0,0,0,0,0,0
6322,6323,@@20746892,immigrant,pk,"According to Amnesty International , Rohingyas are being considered illegal immigrants , non-citizens and foreigners in Myanmar , and have suffered severe human rights violations at the hands of security forces since 1978",0,0,"[0, 0, 0, 0, 0, 0, 0]",221,0,0,0,0,0,0,0
1663,1664,@@1950306,vulnerable,tz,""""""" The Impact of Climate Change in small communities is real and they are the most affected and the most vulnerable , """" she underlined .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",139,0,0,0,0,0,0,0
488,489,@@8036095,immigrant,us,"Overall , just 32 percent of all Republican voters believe the federal government should instigate a national law enforcement effort to deport illegal immigrants , the Pew poll shows .",0,0,"[0, 0, 0, 0, 0, 0, 0]",184,0,0,0,0,0,0,0
8717,8718,@@23785780,women,lk,"I am a Jaffna Tamil residing in the USA and I see the Sri Lankan professionals over here , both the Tamils and Sinhalese , holding top positions in Research , Universities HighTech industries , Law , and Finance.But then looking at the sterile Arab countries all we see are Sri Lankan women working as maids and servents to the rags to riches Arabs.A self respecting society would n't allow its women to be transported as maids to foreign land .",0,0,"[0, 0, 0, 0, 0, 0, 0]",445,0,0,0,0,0,0,0
3745,3746,@@22268517,in-need,ke,The Security Council deplored that the parties have failed to honor their commitments to a cease-fire and to allowing the unhindered delivery of humanitarian assistance to those in need .,0,0,"[0, 0, 0, 0, 0, 0, 0]",187,0,0,0,0,0,0,0
8397,8398,@@4459202,disabled,nz,Who has been responsible for the big advances in the treatment of the disabled ?,0,0,"[0, 0, 0, 0, 0, 0, 0]",80,0,0,0,0,0,0,0
4841,4842,@@4577919,poor-families,my,"""Universities were required to admit a certain number of """" mixed-heritage """" students ; and special programmes were proposed to provide educational assistance , legal and financial aid and employment counselling to poor families . The law barring """" mixed race """" Koreans from serving in the military was also revised in 2006 .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",329,0,0,0,0,0,0,0
10030,10031,@@30099731,in-need,za,"""Adopt a Mission serves as a platform for the church and for likeminded people to reach out to unemployed families in the communities -- whoever is in need . """" <h> The forgotten people of Brooklyn""",0,0,"[0, 0, 0, 0, 0, 0, 0]",198,0,0,0,0,0,0,0
1927,1928,@@7454566,migrant,in,Zuckerberg says learned from Germany about defending migrants,0,0,"[0, 0, 0, 0, 0, 0, 0]",61,0,0,0,0,0,0,0
5388,5389,@@18986808,disabled,us,"""Q : """" Do you have a Pedestrian Bill of Rights ? I appreciate your efforts on making streets safer for bicyclists , but what about pedestrians . I am disabled and use a walker . I was walking on Bayshore and was barely missed by a bicycle riding quickly on the sidewalk . He came up from behind me on the sidewalk when there was a bike lane right there . Bicyclists need to obey the laws if they expect drivers to obey the laws . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",434,0,0,0,0,0,0,0
8915,8916,@@4550933,hopeless,pk,"The question that one should really ask is , is Siachen really worth all this fuss ? Why do our soldiers continue to stand eye-to-eye defending hopeless territory ? Many of them will actually never return to see their sons , wives , daughters or beloved . And the others who will be fortunate enough to return may be handicapped or suffer permanent mental damage .",0,1,"[0, 0, 0, 0, 0, 0, 0]",364,0,0,0,0,0,0,0
3268,3269,@@20588211,refugee,nz,"""The couple featured in an interview with Elmbridge CAN , a community group which aims """" to build a culture of welcome to refugees """" and help settle them in the local community .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",181,0,0,0,0,0,0,0
3974,3975,@@19431883,immigrant,gh,"The issue of deportation of undocumented immigrants was a key campaign message of then candidate Trump , who led the Republican Party in the 2016 US elections .",0,0,"[0, 0, 0, 0, 0, 0, 0]",160,0,0,0,0,0,0,0
5374,5375,@@3218859,poor-families,za,"""Girls arriving from West Africa are likely to be on their way to a life on the streets . """" The female minors mostly come from poor families , are illiterate and lured with the promise of a job in Europe , """" says Save the Children Italia 's report .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",252,0,0,0,0,0,0,0
7199,7200,@@3237950,homeless,za,"Vibracrete slabs at the top of Plympton Road in Brampton Road were removed by homeless people so that they can sleep next to the railway line , says a resident . She is now calling on Metrorail to repair the fence . PHOTO : astrid februarie",0,0,"[0, 0, 0, 0, 0, 0, 0]",240,0,0,0,0,0,0,0
9581,9582,@@13558023,refugee,gh,Their destruction has left many people in northeastern Nigeria internally displaced or refugees in neighbouring countries such as Cameroon and Chad .,0,0,"[0, 0, 0, 0, 0, 0, 0]",149,0,0,0,0,0,0,0
8908,8909,@@60030114,refugee,tz,"Even with the limits imposed by the Trump administration , the United States will still take in more refugees than any other country .",0,0,"[0, 0, 0, 0, 0, 0, 0]",134,0,0,0,0,0,0,0
1496,1497,@@23729323,homeless,au,""""""" I am anxious about homelessness and have spent all my savings . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",71,0,0,0,0,0,0,0
7709,7710,@@17661574,women,au,Cheri Van Loon posted that ' smart men respect women ' then explained it this way :,0,0,"[0, 0, 0, 0, 0, 0, 0]",83,0,0,0,0,0,0,0
9610,9611,@@8735013,poor-families,nz,"Many poor families fall short of the 60% poverty threshold by $150-$300 per week , depending on the number of children and their housing costs . This is a large gap . It is no wonder , therefore , that many parents struggle to feed their children , heat their homes , buy sufficient clothes or cover their travel costs , let alone pay for school trips , birthday parties or sporting activities .",0,1,"[0, 0, 0, 0, 0, 0, 0]",395,0,0,0,0,0,0,0
2471,2472,@@22305187,migrant,hk,"The 37-year-old woman , a new immigrant from mainland China surnamed Cao , has not been able to give police an oral testimony since she was arrested on Sunday because she only kept mumbling while being interrogated , the newspaper said , citing an unnamed source .",0,0,"[0, 0, 0, 0, 0, 0, 0]",264,0,0,0,0,0,0,0
1367,1368,@@4935453,hopeless,in,"The good news is that even the most hopelessly disorganised child can be taught how to keep his papers , pencils , notebooks and schedules in order . Once you figure out what 's getting in your child 's way , you can figure out to overcome it . Implementing successful systems of organising homework and classwork is not generally taught in school . As a result , students , parents and teachers suffer. ? ?",0,0,"[0, 0, 0, 0, 0, 0, 0]",407,0,0,0,0,0,0,0
498,499,@@10223212,hopeless,lk,How can this bunch of useless hopeless self serving politicos run the country for another four years without polarising the society and creating another bloodbath ?,0,0,"[0, 0, 0, 0, 0, 0, 0]",164,0,0,0,0,0,0,0
8989,8990,@@3195248,disabled,au,JavaScript is currently disabled.Please enable it for a better experience of Jumi .,0,0,"[0, 0, 0, 0, 0, 0, 0]",83,0,0,0,0,0,0,0
9961,9962,@@18533413,refugee,nz,""""""" We 're both strongly engaged on issues of climate change , issues of openness to trade , leadership on refugees as well , and an understanding that diversity can be a real source of strength , """" he said .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",210,0,0,0,0,0,0,0
8471,8472,@@22802576,homeless,gb,""""""" The proceeds from Lady Lucan 's estate will help Shelter to continue fighting bad housing and homelessness . """"""",0,1,"[0, 0, 0, 0, 0, 0, 0]",116,0,0,0,0,0,0,0
