,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
7340,7341,@@14684361,refugee,in,Egypt billionare offers to buy Mediterranean island for refugees,1,4,[1 1 0 0 0 0 0],64,1,1,0,0,0,0,0
9025,9026,@@14440241,refugee,jm,World governments gathered at the United Nations adopted a political declaration that calls for upholding the dignity of refugees . <h> ADVERTISEMENT,1,3,[1 0 0 0 1 0 0],149,1,0,0,0,1,0,0
3356,3357,@@576408,poor-families,gb,"The former Jewish neighbourhood in the city of Sulaymaniah , in Kurdish Iraq , is not a happy place . The area is a slum where poor families are crammed into houses whose past grandeur is well concealed under a thick layer of grit and neglect .",1,3,[0 0 0 0 1 1 0],244,0,0,0,0,1,1,0
10248,10249,@@18798766,in-need,my,There are also angels who get together and help a larger group of people in need .,1,4,[1 0 0 0 1 0 0],82,1,0,0,0,1,0,0
1415,1416,@@24260078,vulnerable,za,"In each and every town or city where a Caxton local paper is distributed , you will find them immersed in their communities , providing assistance with projects that uplift society . A stand-out community newspaper initiative is DICE ( Do I Care Enough ) , a vital component of the Zululand Observer , indelibly linked to Zululand since 1973 . Not only is it involved in the care of the vulnerable and dispossessed , but it is active in all spheres of community upliftment wherever the need may be .",1,3,[1 0 0 0 0 1 0],499,1,0,0,0,0,1,0
2349,2350,@@14299094,homeless,ng,"""All these services were primed towards , in Mother Teresa 's own words , """" the hungry , the naked , the homeless , the crippled , the blind , the lepers , all those people who feel unwanted , unloved , uncared for throughout society , people that have become a burden to the society and are shunned by everyone . """"""",1,4,[1 0 0 0 0 1 0],318,1,0,0,0,0,1,0
7137,7138,@@864350,homeless,za,"For 12 years Ruby* lived a life of abuse , drugs , homelessness and prostitution . But two months ago she joined the lucky few to escape the horrors of prostitution .",1,3,[0 0 0 0 0 1 0],166,0,0,0,0,0,1,0
3661,3662,@@4580789,in-need,jm,I 've been bothered by that moment since then . Why did n't I help him ? I had a few hundred dollars with me and could have spared it . I felt ashamed when I got back home because I knew that my own selfish pride got in my way of helping someone desperately in need .,1,2,[1 0 0 0 0 0 0],267,1,0,0,0,0,0,0
1321,1322,@@22257389,homeless,gh,""""""" We do not only serve the children and homeless food but also try to trace their homes and send them back home while we do that we try to engage them in creative activities like drawing , """" he reveals .""",1,3,[1 1 0 0 0 0 0],207,1,1,0,0,0,0,0
1408,1409,@@4815303,immigrant,ca,"All of this is done to help raise money for Gordy and Eva Hoffman 's three charities : Project Warmth , Alberta Champions , ( for the purpose of full disclosure , I 'm on the board ) and Operation Kickstart . This year , Project Warmth will distribute more than 85,000 pieces of gently used and cleaned coats , hats and gloves to needy children . Alberta Champions recognizes historic figures who helped build our glorious province with special fields of fame monuments at various locations in the city , with more to come , and Project Kickstart helps immigrants looking for work to find it , often through Hoffman 's incredible network of friends and acquaintances that he 's never afraid to call on to help another person in need .",1,3,[1 0 0 0 0 1 0],734,1,0,0,0,0,1,0
3137,3138,@@21927448,refugee,tz,"The spirit the Rwandese have shown to accommodate the people , almost a tribe in their tiny country with approximately 19 million people with meager resources just like any other third world country , without planning to ditch them in refugee camps , but offer them to live just like any other citizen should actually be emulated in the human race .",1,4,[1 0 0 0 0 0 1],349,1,0,0,0,0,0,1
7406,7407,@@14864375,women,gb,"No right-thinking person could seriously consider endorsing a campaign entitled ' Team Ched ' . But the toxic swill of social media reaction that the Evans verdict unleashed was frightening to behold . The woman , who had surely been humiliated enough after finding every facet of her sex life pored over in a courtroom , once more faced a welter of sickening abuse . So , too , did women who sought to speak up for her . A passing glimpse of this ghastly public flogging exposed a fundamental hypocrisy . The recent release of the video recording Donald Trump making sexually aggressive comments about women has been condemned the world over .",1,2,[0 0 1 0 0 1 0],644,0,0,1,0,0,1,0
9694,9695,@@7063516,hopeless,nz,""""""" Young people have feelings of being doomed , hopelessness and helplessness . It 's an opportunity to sit down with them and guide them through a forward moving plan . """"""",1,4,[1 0 1 1 0 0 0],174,1,0,1,1,0,0,0
4326,4327,@@14178322,women,gh,"If in addition ' miracles ' can be orchestrated then the acceptance and reverence become total . In a country where statistics state that unemployment is about 25 per cent but we know it is more like 70 per cent , where the next meal will come from is unpredictable and on a daily basis time just passes by ; it is not far-fetched for women to become prayer warriors for their children , husbands and siblings and are made to blame whatever is happening not on policies of the government but on the machinations of the devil .",1,3,[0 0 1 0 0 1 0],526,0,0,1,0,0,1,0
8629,8630,@@7711150,poor-families,ph,""""""" Every family which qualifies for the program should be covered . Every child in poor families must be placed and kept in school , and they should enjoy health and nutrition assistance , Romualdez said .""",1,2,[1 0 0 1 0 0 0],207,1,0,0,1,0,0,0
8982,8983,@@4605140,homeless,jm,""""""" Initially I wanted the charity to be about helping Jamaicans on a whole , but I figured I would start where people are the worst off , which I believe are the homeless people , because they literally have nothing , but now since I have the other people on board , it is going to be more widely spread to education and general poverty , """" she said .""",1,4,[1 0 0 0 0 1 0],354,1,0,0,0,0,1,0
7374,7375,@@1702135,poor-families,gb,"As the firms ' names , locations and charges suggest , they are n't best known for their work dealing with marital scraps within poor families , or even prosperous upper-middle-class ones . One of the most high-profile lawyers in the field is Fiona Shackleton , who acted for Prince Charles and Sir Paul McCartney during their divorces . Nicknamed the Steel Magnolia , she is easily identifiable by a head of blonde bouffant hair that was once famously drenched and straightened by a glass of water thrown by Sir Paul 's ex-wife Heather Mills after a bitterly contested court hearing .",1,2,[0 0 1 0 0 0 0],585,0,0,1,0,0,0,0
9673,9674,@@1809455,poor-families,ng,"In addition , the pupil engages in daily begging for food in order to survive . Under this practice , poor families from rural areas across the 19 northern states and beyond send their children to Islamic boarding schools in the cities of northern Nigeria .",1,2,[0 0 0 0 0 1 0],257,0,0,0,0,0,1,0
2508,2509,@@1666430,homeless,us,"""2015 donation drives , feed the hungry , and volunteer opportunities around Capitol Hill With a """" state of emergency """" boosting spending around 17% , Seattle is poised to spend $47 million in 2016 on its homeless and low income programs and services . Of ... Continue reading ?""",1,4,[1 0 0 0 0 0 0],281,1,0,0,0,0,0,0
10243,10244,@@18692410,disabled,za,""""""" Research conducted by Unicef in 2013 found that the number of disabled children in child and youth care centres is three times that of our general childhood population in South Africa . Not only are these children abandoned , they must contend with a disability or disorder that will impact them for the rest of their lives , """" noted Blackie .""",1,4,[0 0 1 0 0 1 0],349,0,0,1,0,0,1,0
2283,2284,@@10341490,vulnerable,jm,"The paper demonstrates why stakeholder consultations with a variety of informed actors from businesses , civil society , labour organisations , academia , and others including those who can provide a voice for the most vulnerable , matter . It describes the various mechanisms and processes that countries such as Korea , Japan , the US and others have introduced to ensure that stakeholders ' interests have helped create or balance the broader objectives of trade negotiators .",1,3,[1 0 0 1 0 0 0],479,1,0,0,1,0,0,0
9557,9558,@@14934273,vulnerable,ca,""""""" I think a lot of the socio-economic and poverty issues and trauma-related issues that come from the history of colonialism really lead Indigenous women to be very vulnerable . """" <h> Minister says progress on number of Indigenous women""",1,3,[0 0 0 1 0 0 0],240,0,0,0,1,0,0,0
1932,1933,@@1494523,homeless,lk,"""At that time , the handful of bhikkhunis was not only illiterate but also homeless and hungry , says Bhikkhuni Lekshe . """" They needed some help . """"""",1,4,[1 0 1 0 0 1 0],151,1,0,1,0,0,1,0
6509,6510,@@1896265,women,ke,""""""" These poor ladies are definitely going through some traumatic issues right now , and I am asking that they come forward so that I help them ? together with women parliamentarians - to be able to heal .""",1,4,[1 1 1 1 0 1 0],206,1,1,1,1,0,1,0
5851,5852,@@14172307,hopeless,pk,""""""" The people of Khyber Pakhtunkhwa are resilient . I did not see hopelessness on any face , """" he said .""",1,3,[0 0 1 0 0 0 1],107,0,0,1,0,0,0,1
7719,7720,@@20376720,disabled,pk,"In this photograph taken on December 6 , 2010 Abdul Sattar Edhi , head of Pakistani 's Edhi foundation holds a disabled orphan at the orphanage of the charity in Karachi . PHOTO : AFP",1,3,[1 1 0 0 0 0 0],183,1,1,0,0,0,0,0
5162,5163,@@25334621,vulnerable,ie,"""PSNI chief constable George Hamilton said : """" Drew Harris has been driven by a commitment to protect the most vulnerable in our community .""",1,4,[1 0 0 0 0 0 0],142,1,0,0,0,0,0,0
3604,3605,@@14470384,hopeless,au,"""The rights and needs of hundreds of thousands of older and disabled people are being neglected and their difficulties left to worsen under a hopeless system of social care . But while the King 's Fund report says that older people are faring the worst from the poor state of social care , this ignores the plight of working age disabled people who are facing the double whammy of harsh and inefficient """" welfare reform """" , as well as severe cuts in social care support .""",1,3,[1 0 1 0 0 1 0],474,1,0,1,0,0,1,0
5405,5406,@@3867461,disabled,us,Rapper 2 Chainz has offered to pay a year 's worth of rent for disabled veteran and single mother Dierdre Plater . The gift is part of his Tru Foundation charity and funded by proceeds from his ugly sweater collection .,1,3,[1 0 0 0 0 0 0],219,1,0,0,0,0,0,0
1799,1800,@@16706486,migrant,bd,"""At Davos , the World Economic Forum dedicated this year to cultivate """" responsive """" and """" responsible """" leadership in a world largely lacking both . This mission obviously refers to domestic/national leaders , who must now serve as the bastion of bringing a torn and submerging planet from disaster , whether caused by over-adrenalised presidents and prime ministers , or environmental decay , damage , and neglect , or something else . Clearly , many would be needed , for example , to heal the Syrian scars , home the burgeoning refugee/migrant influxes , and heed the U.N . SDG ( Sustainable Development Goals ) mandate to uplift the deprived , minorities , unschooled children , other suppressed women , and so forth .""",1,4,[1 0 0 1 1 0 0],728,1,0,0,1,1,0,0
3715,3716,@@10262608,in-need,pk,He said that only deserving people had the right to benefit from the Wall of Kindness who were in need of such things and did not want to beg from others .,1,4,[0 0 0 1 0 1 0],155,0,0,0,1,0,1,0
8856,8857,@@1893516,homeless,gh,"Azumah described the book , the proceeds of which would be injected into his Akuse-based Foundation , as the second chapter of his life and hinted that supporting the initiative equals to fighting illiteracy , poverty , and homelessness among children in the country .",1,2,[1 0 0 0 0 0 0],268,1,0,0,0,0,0,0
3205,3206,@@16661762,in-need,ph,"Not everyone would want to spend their special day extending help to the people who are less fortunate , and Soberano is an exception . Back in 2015 , the 19-year old actress chose to celebrate her 18th birthday early , giving back all the blessings she received for the year . If reaching out to those in need is in her nature , then it would n't be so hard for Soberano to come up with an advocacy that she will bring to the Miss Universe . <h> 2 . When she attends Star Magic Ball",1,2,[1 1 0 0 0 0 0],483,1,1,0,0,0,0,0
7845,7846,@@4517782,in-need,pk,"""Film star Reema also believes that this is n't the time for iftar parties so she was n't throwing any . """" I think we should save every penny at this time and send it to help for flood victims . Hundreds of thousands of people are waiting for our help and the money which is otherwise spent on iftar parties should be sent to these people in need , """" she maintained .""",1,4,[1 0 0 0 0 0 0],370,1,0,0,0,0,0,0
4720,4721,@@1486424,in-need,in,"""As chief minister of Rajasthan , Shekhawat had introduced ' Antodaya Yojna ' to fulfil the foodgrain needs of the poor , Gadkari said and described Shekhawat as a """" generous person """" .""",1,3,[1 1 0 0 0 0 0],188,1,1,0,0,0,0,0
7282,7283,@@17660459,homeless,lk,""""""" A mass protest was held in Jaffna at 3 p.m. yesterday against Tamil Nadu politicians Thol . Thiruvmavalavan , T. Velmurugan and Y. Gopalaswamy , who prevented the superstar of Tamil cinema , Rajinikanth , visiting Jaffna to hand-over the keys of 150 houses , built by Lyca , ( a private firm based in London ) to homeless people who had been affected by the separatist war . """"""",1,2,[1 0 0 0 0 0 0],382,1,0,0,0,0,0,0
2881,2882,@@4436949,in-need,za,"""This aspect of the Constitution has required the Court on several occasions to assess policy adopted by the government . In the seminal early case , Government of the RSA and Others v Grootboom and Others , 49 the Court held that the government 's housing policy was in breach of the obligations imposed upon government by section 26 of the Constitution in that it failed to """" provide for any form of relief to those desperately in need of access to housing """" 50 and ordered the government to to amend its program """" to provide relief for people who have no access to land , no roof over their heads , and who are living in intolerable conditions or crisis situations . """" 51""",1,3,[1 0 0 0 0 1 0],679,1,0,0,0,0,1,0
5638,5639,@@2178157,homeless,lk,His wife and children felt the need to help the poor and continue the tradition of their father and collectively formed a trust in their father 's name called The J. M. M. Raji Trust . As a pilot project they built a housing scheme called The Village of Hope and distributed houses for the homeless from Beruwela and neighbouring Dharga Town .,1,4,[1 0 0 0 0 1 0],343,1,0,0,0,0,1,0
497,498,@@20459676,hopeless,gb,"Almost apocalyptic in its devastation , the wrath of one of the most powerful storms ever to hit the Atlantic is evidenced in the smashed ruins of Barbuda 's candy-coloured homes , the hopeless faces of residents who have lost everything they own , and the haunted eyes of their children .",1,3,[0 0 1 0 1 1 0],289,0,0,1,0,1,1,0
3395,3396,@@25875085,in-need,nz,And the belief in a shared sense of social justice -- a desire to give a helping hand to those in need .,1,3,[1 0 0 0 1 0 0],104,1,0,0,0,1,0,0
10252,10253,@@4531852,hopeless,pk,"Rather sad . Good set of pictures that tells a tale of survival , subsistence living , and hopeless nature of life in the tribal societies . Exploiting an unexpected geo-political bonanza is a temporary relief that is not sustainable . Education and economic development seem miles away .",1,4,[0 0 1 0 1 1 0],288,0,0,1,0,1,1,0
1963,1964,@@22061199,refugee,my,Hospitals fill as Rohingya refugees shiver through winter,1,3,[0 0 0 0 1 1 0],57,0,0,0,0,1,1,0
2387,2388,@@9437065,homeless,tz,"Fashions good and bad such as in trousers tied so low backsides showing . Or dresses and skirts cut so high if a girl reaches out to pick up something from a shelf or cupboard her undies are exposed for the world to see . Lavish lifestyles for the rich and famous in which they spend millions of dollars in attire , luxury vehicles on land and sea , et cetera while fellow Americans wallow in misery , jobless , hungry and homeless .",1,4,[0 0 1 0 1 1 0],433,0,0,1,0,1,1,0
3024,3025,@@7658202,in-need,us,"From a spiritual perspective , fasting is a time for the believer to rely on God , to give thanks and to think of others who are in need .",1,4,[1 1 0 0 0 0 0],138,1,1,0,0,0,0,0
7152,7153,@@60096684,homeless,pk,"He stayed true to his promise , and at the opening day of the restaurant , he brought a lot of homeless from the park to give them full respect and food .",1,4,[1 1 0 0 0 1 0],154,1,1,0,0,0,1,0
8053,8054,@@18993582,homeless,ng,Lady identified as Bonnie Monroe revealed that she was having dinner with her children at a restaurant in Georgia when a homeless man walked begging from table to table but he was chased away . He gave up and left the restaurant but Monroe claimed that God immediately spoke to her not to let him go so she went after him .,1,4,[1 0 0 0 0 1 0],323,1,0,0,0,0,1,0
7734,7735,@@4940628,hopeless,lk,"King Wenceslas is probably standing on an elevated balcony of his residence when there arose a mild wind , which probably brought with it snowflakes . At a distance he was able to see a man in dire need . A peasant . A farmer or woodcutter , trying to gather some logs to take to his lackluster cottage , with the hope of cooking a meal . The benevolent King is deeply moved by this sight . He inquires of his young servant , and is told the man has come down from near the mountains . Today in a self righteous society , how many would even come out to their balcony , even in fine tropical weather ? How would they respond to the sight of such hopeless despair ?",1,4,[1 0 0 0 0 1 0],664,1,0,0,0,0,1,0
6930,6931,@@20681266,vulnerable,nz,2 . Limiting interest charged in relation to the OCR . Loan sharks target the poor and keep them trapped in the prison of poverty with crippling interest rates . Government can help here with some protection for the vulnerable .,1,3,[1 0 0 0 1 1 0],228,1,0,0,0,1,1,0
9724,9725,@@25960892,in-need,ph,""""""" Everyone in Tacloban and surrounding provinces were hit by the typhoon and storm surge , and they are still in the process of picking up their lives , """" said Ted in his """" TV Patrol """" report . """" They are still very much in need of continuous help and assistance . """"""",1,4,[0 0 0 1 1 0 0],274,0,0,0,1,1,0,0
437,438,@@8782967,vulnerable,nz,"Instead of passively paying a sickness benefit for 40 years , for example , we want to take steps to intervene now to help vulnerable New Zealanders get a job , lead a better life , and save the Government money in the long run .",1,4,[1 0 0 1 0 0 0],229,1,0,0,1,0,0,0
2195,2196,@@3153206,refugee,gb,""""""" It 's the largest humanitarian tragedy of our time , """" Ninette Kelley , the UN high commissioner for refugees ' representative to Lebanon , told the Guardian earlier this month in an interview . """" We do not want the world to forget that people are suffering here . """"""",1,4,[1 0 0 0 0 1 0],274,1,0,0,0,0,1,0
5208,5209,@@22315646,homeless,in,Wall of kindness to provide for the homeless in city,1,4,[1 1 0 0 1 1 0],52,1,1,0,0,1,1,0
1823,1824,@@1891735,poor-families,tz,""""""" I am climbing all these summits to raise funds which will be directed towards educating at least 1-5 girls of my age . These girls should not necessarily be picked from poor families in India but rather anywhere across the world , """" she said .""",1,3,[1 1 0 0 0 0 0],249,1,1,0,0,0,0,0
8067,8068,@@19027435,hopeless,za,""""""" The senseless violence as well as the reign of terror by gangsters has destroyed the moral fibre of some of the communities that need to be freed from the cycle of violence and hopelessness , """" Sanco national spokesman Jabu Mahlangu said .""",1,3,[1 0 1 1 1 1 0],245,1,0,1,1,1,1,0
807,808,@@9280437,in-need,nz,He wants more done now to help those in need .,1,3,[1 0 0 0 0 0 0],46,1,0,0,0,0,0,0
4262,4263,@@22330275,poor-families,ng,"Christmas and new year are upon us , and families across Nigeria will come together to celebrate . But for millions of poor families , they will celebrate both occasions with hunger , fear , and uncertainty .",1,3,[0 0 1 0 1 1 0],208,0,0,1,0,1,1,0
5272,5273,@@9077918,vulnerable,tz,"The developed countries have a duty to ease the burden on less developed host countries by taking some of the most vulnerable refugees for resettlement . UNHCR has over time urged developed nations to help share the burden by increasing the number of resettlement places they can offer , with little or no success .",1,3,[1 0 0 0 0 0 0],315,1,0,0,0,0,0,0
6265,6266,@@10061907,homeless,ph,It is miserable being poor and homeless in an affluent nation where one 's worth is measured by what one can afford to buy . Even those in the middle class with good and steady jobs struggle to keep their lifestyle .,1,3,[0 0 0 0 0 1 0],216,0,0,0,0,0,1,0
2721,2722,@@14416746,refugee,my,"""Pointing to the Holy Year of Mercy , the Pope stressed that together with the Church , the group would be able to better respond to the """" human tragedy """" of refugees through concrete acts of mercy which promote their integration not only into Europe , but any culture they move to .""",1,4,[1 1 0 0 0 1 0],286,1,1,0,0,0,1,0
9744,9745,@@23947547,homeless,ng,"Defend your dignity as human beings and children of God . Do not allow the rich and powerful , who are rich because you are poor , to divide you . They have light and water in their high fenced houses not because they are Muslims or Christians or that they are from this or that or the other tribe but simply because they are rich . You are poor , homeless , have no road , no water , and your children are sick and illiterate , not because you are Christian or Muslim or from this tribe or the other , but simply because you are poor . You and your children vote , but their children do not vote because they are abroad . Your children beg and die on the streets while their children are abroad fraternizing with those they call unbelievers . They give you a fake religion that enslaves you while they give their own children the religion of education that will liberate them and make them rule over you .",1,4,[0 0 1 1 1 1 0],906,0,0,1,1,1,1,0
5995,5996,@@2822899,poor-families,gb,Real poverty of Britain : Shocking images of UK in the Sixties where poor really meant poor <h> THESE hard-hitting photographs offer a glimpse into the harrowing day-to-day for poor families living in Britain during the Sixties .,1,3,[0 0 0 1 0 1 0],229,0,0,0,1,0,1,0
8467,8468,@@4875256,hopeless,nz,She decided to be the hope for the hopeless and home for the homeless .,1,4,[1 0 0 0 1 0 0],71,1,0,0,0,1,0,0
6950,6951,@@20920896,in-need,nz,New start-up The Monthly Cois raising money to roll out a subscription service where women can order 100 per cent cotton tampons online and have them delivered to their doorstep . Every purchase will see a box of tampons donated to a women in need .,1,2,[0 1 0 0 0 0 0],249,0,1,0,0,0,0,0
3918,3919,@@4554447,disabled,jm,News <h> Bloomfield to bat for disabled persons,1,4,[1 1 0 0 0 0 0],47,1,1,0,0,0,0,0
5251,5252,@@16569964,poor-families,gh,"Xi made the remarks during a tour of the city of Zhangjiakou in northern China 's Hebei Province , where he inspected an impoverished village , visiting and chatting with poor families , discussing how they could shake off poverty .",1,4,[1 1 0 1 1 1 0],232,1,1,0,1,1,1,0
4420,4421,@@19332961,in-need,ca,"Darcy is founder of The River Community Church and chair of Community Christmas Care , the long-time Squamish organization that delivers hampers of toys and food to those in need each winter .",1,3,[1 1 0 0 0 0 0],192,1,1,0,0,0,0,0
7221,7222,@@21178054,hopeless,ke,"If that were not the case , many Kenyans would still not be existing in conditions far worse than those their forefathers fought the colonialists : They are poor and hopeless .",1,4,[0 0 1 1 0 1 0],176,0,0,1,1,0,1,0
1207,1208,@@1812127,vulnerable,ng,"It is written in Ecclessiastes in the Bible that ' WOE TO ANY NATION WHERE A SLAVE BECOMES KING ' This typifies the situation in Nigeria since the inception of that country . I weep for my country when I visited home in 2009 and toured my alma mater- ABSU ... the infrastructural decay reduced me to tears . No matter how much OIL is sold in the world market the money will not change the corrupt/ sorry situation in Nigeria . The only thing that will change it is REVOLUTION . I weep for the children , pregnant women , the sick , infirms and the vulnerables who are trapped in this diabolical hole called Nigeria . My advice to Nigerians ... ' GOD WILL NOT DO FOR MAN WHAT MAN CAN DO FOR HIMSELF ' Wake and take your destinies in your hands stop calling on God for simple things you can do , learn from Egypt , Tunisia and Libya experience .",1,4,[1 0 1 1 1 1 0],843,1,0,1,1,1,1,0
714,715,@@1852135,disabled,ke,Mombasa county team manager Anisa Abdala called on the corporate community to sponsor various teams as a way of showing solidarity with the disabled .,1,2,[1 1 0 0 0 0 0],150,1,1,0,0,0,0,0
797,798,@@2577871,homeless,sg,"I have a dream journal . Sometimes , I create ads from dreams . Yellow Man for DiGi being one of them . Is that considered weird ? I 've also dressed up as a homeless man for a shoot once , but decided to stay like that for a few more hours after experiencing being ignored and feeling invisible . It was an eye opener .",1,4,[1 1 0 0 1 1 0],320,1,1,0,0,1,1,0
3264,3265,@@1896685,vulnerable,tz,"The Turkish Ambassador to Tanzania Ali Davutoglu has called on civil society groups and Tanzanians in general to join hands in helping orphans and vulnerable children , saying such responsibilities should not be left for the government alone .",1,4,[1 0 0 1 0 0 0],243,1,0,0,1,0,0,0
9845,9846,@@4521781,homeless,jm,News <h> From homeless to hopeful <h> Portland 's indigent get a roof over their heads,1,4,[0 1 0 0 1 1 0],86,0,1,0,0,1,1,0
141,142,@@434994,hopeless,au,"""I wish I had this piece in hand a week ago when defending the Gov't handling of the GST . The Labor Govt has been hopelessly inept at selling itself - albeit fighting a mostly hostile press . The current Govt gets no recognition for any achievements , but somehow manages to get blamed if a tradie falls off a roof . Also - it continues to pain me how so many citizens are saying how tough they are doing it when clearly they are actually doing pretty well . It 's a bit like the miners who have become used to """" super """" profits and complain when profits fall back to more reasonable levels .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",596,0,0,0,0,0,0,0
9806,9807,@@16383273,poor-families,ke,""""""" Last week our students went back home for lunch because we could n't offer them food . From 1pm , they came back at 3pm . A good number actually did not come back since their homes are far from school , """" said the teacher adding that for students from poor families , the lunch provided in school was the only guaranteed meal they had for the day .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",354,0,0,0,0,0,0,0
8759,8760,@@16305557,disabled,za,"""So , while making your workplace documentations available in braille , does not mean you have created a disability-friendly environment . This for two reasons : One , hardly anyone can read it ; two , it is not only the blind or wheelchair-bound that are """" disabled """" .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",273,0,0,0,0,0,0,0
9322,9323,@@20836222,poor-families,ke,""""""" We have not been paid for the last two months , this money has assisted many poor families and we would like the governor not to abolish the program completely as it will affect many households , """" she told Sunday nation .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",228,0,0,0,0,0,0,0
2780,2781,@@25009971,immigrant,lk,"""In Italy , a populist anti-establishment Five Star Movement ( M5S ) that contested the March 2018 Parliamentary elections under the slogan """" Participate , Choose , Change """" and a regionalist populist League that contested under the slogan """" Italians First """" formed an alliance this month to form government . The election environment also focused on the apparently irreversible decline of economy , persistent high unemployment and corruption. 1 The campaign of M5S was focussed on anti-corruption and a proposed Universal Basic Income ( UBI ) for all . The League was an anti-immigrant and anti-EU party like the National Front in France or United Kingdom Independence Party ( UKIP ) in Britain . It was formerly a separatist party that campaigned for autonomy of Padania , the richer northern parts of Italy .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",817,0,0,0,0,0,0,0
10118,10119,@@23274213,disabled,sg,"The unknown hackers disabled the City printer connected to global payments platform SWIFT on Feb. 6 , preventing the bank from receiving acknowledgement messages for three fraudulent payment instruction sent that evening until the next morning .",0,0,"[0, 0, 0, 0, 0, 0, 0]",245,0,0,0,0,0,0,0
3748,3749,@@16747159,migrant,lk,"The much-talked-about , short-lived telephone conversation that was alleged to have taken place between President Trump and Mr Malcolm Turnbull , the Australian Prime Minster , is a case in point . Although , Mr Turnbull maintained a diplomatic silence over the issue , Mr Trump took to Twitter in order to vent his fury over an immigrant-exchange deal that was signed between the two governments , when President Obama was in power ; the tone and choice of words left very little for interpretation .",0,0,"[0, 0, 0, 0, 0, 0, 0]",501,0,0,0,0,0,0,0
135,136,@@251852,vulnerable,au,"SIMON FRAZER : Mr Brunton says the society , first known as the Society for Promoting Christian Knowledge and Benevolence , was founded in response to a vulnerable economy and a perception that many poor did n't deserve help .",0,0,"[0, 0, 0, 0, 0, 0, 0]",226,0,0,0,0,0,0,0
6695,6696,@@23549869,immigrant,gh,"Over the past three months , the Service based on intelligence , embarked on swoops in some parts of Accra , to apprehend illegal immigrants , mainly Africans .",0,0,"[0, 0, 0, 0, 0, 0, 0]",160,0,0,0,0,0,0,0
3085,3086,@@14598263,vulnerable,ca,Creep Catchers accused of preying on the vulnerable after Edmonton woman commits suicide,0,0,"[0, 0, 0, 0, 0, 0, 0]",88,0,0,0,0,0,0,0
7259,7260,@@21034370,poor-families,bd,""""""" The trends reflect the impact of food marketing and policies across the globe , with healthy nutritious foods too expensive for poor families and communities , """" a statement quoted him saying .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",199,0,0,0,0,0,0,0
6783,6784,@@15438871,refugee,za,"On Monday a rubber boat ripped and flipped over with about 150 on board , UN refugee agency spokesman Iosta Ibba quoted some of the 15 survivors as saying when they arrived in Catania on Sicily 's east coast .",0,0,"[0, 0, 0, 0, 0, 0, 0]",209,0,0,0,0,0,0,0
3978,3979,@@25436640,in-need,us,"I know this because I have seen them at work , volunteering many hours of time they could be spending with their families helping those in need .",0,0,"[0, 0, 0, 0, 0, 0, 0]",145,0,0,0,0,0,0,0
9113,9114,@@1958210,vulnerable,tz,Govt urged to support vulnerable children,0,1,"[0, 0, 0, 0, 0, 0, 0]",41,0,0,0,0,0,0,0
70,71,@@21860657,women,sg,"But how often should we shave if we no longer have in-between days ? Well , we are all born different and so is our hair . Everyone 's hair grows differently so there is no right or wrong answer as to how often we should shave . Some women do it every day , while others have the privilege of waiting longer in-between shaves . As time goes by , we will slowly no more about our body and eventually find the right schedule that works . <h> 4 ) ' I can shave without water when I 'm in a hurry '",0,0,"[0, 0, 0, 0, 0, 0, 0]",494,0,0,0,0,0,0,0
2600,2601,@@21367593,homeless,jm,- Develop the same urgency that drives Government 's private-/public-sector partnerships in toll roads with regard to homelessness .,0,0,"[0, 0, 0, 0, 0, 0, 0]",132,0,0,0,0,0,0,0
8930,8931,@@2650542,vulnerable,za,""""""" The UN Security Council must stand up and act to support vulnerable Palestinian people at the time when they need their protection . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",140,0,0,0,0,0,0,0
8647,8648,@@2348344,women,au,"Women are plentiful at the lower levels of academia but they get stuck there and rarely advance to professor . It is a lonely field and a lot of women feel very isolated . In many jobs , there is paid leave to support women who take time off to care for sick children . In academia , when your time is effectively your own , the flexibility is often envied . But time off eats into research , reduces publication rates and limits promotion possibilities .",0,1,"[0, 0, 0, 0, 0, 0, 0]",455,0,0,0,0,0,0,0
2145,2146,@@4674650,disabled,bd,"n Inadequate facilities for the disabled citizens : According to Article 9 of the Convention on the Rights of Persons with Disabilities , State Parties shall take appropriate measures to ensure access to persons with disabilities , on an equal basis with others , to the physical environment , to transportation , to information and communications , including information and communications technologies and systems , and to other facilities and services open or provided to the public , both in urban and in rural areas . In reality , disabled citizen can not claim equal opportunities regarding job and occupation . Besides , existing infrastructural facilities are not in good shape for the disabled people .",0,0,"[0, 0, 0, 0, 0, 0, 0]",711,0,0,0,0,0,0,0
