,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
3880,3881,@@14278734,disabled,ke,"A short video explained how Alexandre Faleiros created a special boot to allow his disabled son to fulfil his dream of playing football . A group of disabled children then entered the stage wearing the boots , flanked by their parents and friends .",0,0,"[0, 0, 0, 0, 0, 0, 0]",248,0,0,0,0,0,0,0
1491,1492,@@7512675,vulnerable,nz,"These themes signal a focus on prevention and wellbeing , more integrated services , support for innovation , better collaboration , new ways of working to reach our most vulnerable , giving every child a healthy start , and ensuring information and services are more accessible .",0,1,"[0, 0, 0, 0, 0, 0, 0]",280,0,0,0,0,0,0,0
7917,7918,@@16413961,poor-families,ng,""""""" Nigeria 's tertiary education system is still elitist . We do n't make allowance for poor families , families that have not yet produced a university graduate . How do these people assess the university education ?""",1,3,[1 0 0 0 0 0 0],219,1,0,0,0,0,0,0
4021,4022,@@1878890,homeless,ke,The ' al-Shabaab ' militant group had destroyed the towns ? infrastructure leaving nothing for the returning residents that they had rendered homeless .,0,0,"[0, 0, 0, 0, 0, 0, 0]",152,0,0,0,0,0,0,0
9291,9292,@@7947197,vulnerable,pk,"? I appeal to the civil authorities and to all the social components of Pakistan to do everything possible to restore security and peace to the population and , in particular , to the most vulnerable religious minorities , ? the Pope continued .",0,1,"[0, 0, 0, 0, 0, 0, 0]",245,0,0,0,0,0,0,0
9001,9002,@@16969427,immigrant,ng,"Despite the turnout was massive with more than a million supporters skipping work and boycotting American businesses , the actual impact of the Great American Boycott ca n't really be measured . Some argued it may have done more damage than good to businesses that employ immigrants .",0,0,"[0, 0, 0, 0, 0, 0, 0]",284,0,0,0,0,0,0,0
823,824,@@25319060,in-need,bd,The Australian government said is is committed to working side by side with Bangladesh to support those in need .,0,1,"[0, 0, 0, 0, 0, 0, 0]",113,0,0,0,0,0,0,0
5754,5755,@@1895118,immigrant,gh,"According to some Central American presidents , the ability of stakeholders in the USA would be improved by the proposed reform , at the same time Obama would be awarded more dignity . The President of Guatemala , Otto P ? rez , thanked Obama , saying the measures would have his support . Even the Ministry of Foreign Affairs of El Salvador spoke of provisional relief for immigrants in the United States .",0,0,"[0, 0, 0, 0, 0, 0, 0]",407,0,0,0,0,0,0,0
7832,7833,@@14974582,immigrant,gh,"During the raids , the NIS officers shot intermittently into the air as some immigrants took to their heels in the midst of the pandemonium .",0,0,"[0, 0, 0, 0, 0, 0, 0]",141,0,0,0,0,0,0,0
7328,7329,@@25531171,vulnerable,ke,"Cranes are also vulnerable to human population growth , drainage of swamps and other activities causing dwindling wetland habitats used as breeding sites .",0,0,"[0, 0, 0, 0, 0, 0, 0]",155,0,0,0,0,0,0,0
9840,9841,@@30077542,refugee,bd,"The past year has not been easy -- neither for the refugees , nor for those assisting them . A process complicated by the knowledge that there is no end in sight to the suffering of the most persecuted community in the world , with diplomatic deals regarding repatriation , having failed time and time again in the past .",0,1,"[0, 0, 0, 0, 0, 0, 0]",321,0,0,0,0,0,0,0
7203,7204,@@4835232,migrant,sg,"He also said that the authorities are keeping an eye on spots on the coastline popular for illegal immigrants to enter . The police are also targeting human traffickers on land , the Malay Mail Online reported .",0,0,"[0, 0, 0, 0, 0, 0, 0]",211,0,0,0,0,0,0,0
1033,1034,@@15613016,immigrant,gh,"It will be providing Africans , especially young and new immigrants , with a more inclusive feel of being in America by positively opening them up to challenges while providing a competitive ground on which to develop .",1,3,[1 1 0 0 0 0 0],219,1,1,0,0,0,0,0
6365,6366,@@17679453,vulnerable,nz,""""""" He committed a serious sexual offence against a vulnerable victim , with lasting emotional repercussions . Also , his other offending demonstrates that he has been prepared to repeatedly contravene New Zealand 's laws , """" said the tribunal 's notes of counsel 's argument .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",279,0,0,0,0,0,0,0
7507,7508,@@23185805,immigrant,au,"""The Dreamers that Sorbo referred to are derived from the US DREAM Act , which defines a Dreamer as """" any illegal immigrant who claims they came into the country before the age of 16 , has been here continuously for five years , and is currently under 35 years old """" .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",271,0,0,0,0,0,0,0
6101,6102,@@20565235,hopeless,pk,"The film revolves around Saawan ( Syed Karam Hussain ) , a physically challenged young boy who suffers from polio and lives in a valley in Balochistan . His father is frustrated , depressed and hopeless because of his son 's disability and does not treat him well . Thus , Saawan 's parents abandon him and move to the city because of a certain life-threatening situation . Despite his disability and abandonment , Saawan heads out to search for his family and uncovers various hidden truths about his life .",0,1,"[0, 0, 0, 0, 0, 0, 0]",508,0,0,0,0,0,0,0
8633,8634,@@4788051,in-need,ca,Sherk said the public and organizations like the Salvation Army have also been dropping off warm clothes for the men since word got out that they were in need .,0,0,"[0, 0, 0, 0, 0, 0, 0]",160,0,0,0,0,0,0,0
3508,3509,@@21080405,disabled,ie,HIQA finds 10 out of 18 centres for disabled comply with regulations and standards,0,0,"[0, 0, 0, 0, 0, 0, 0]",82,0,0,0,0,0,0,0
10458,10459,@@23737265,women,in,"More than 70 women accused the company 's co-founder , Harvey Weinstein , who was one of Hollywood 's most influential men , of sexual misconduct , including rape . Weinstein has denied having non-consensual sex with anyone .",0,0,"[0, 0, 0, 0, 0, 0, 0]",225,0,0,0,0,0,0,0
2300,2301,@@16406523,homeless,in,"Since last November , seven portable night shelters , each capable of accommodating 12 , were installed by the Municipal Corporation of Gurgaon ( MCG ) to ensure the city 's homeless are n't left out in the cold .",0,1,"[0, 0, 0, 0, 0, 0, 0]",213,0,0,0,0,0,0,0
8731,8732,@@16204411,refugee,ng,"The leadership crisis rocking the opposition Peoples Democratic Party ( PDP ) has taken a new dimension this year , with the workers of the party crying out that they have been living like refugees since the party lost the 2015 general election and got enmeshed in a protracted leadership crisis .",0,0,"[0, 0, 0, 0, 0, 0, 0]",297,0,0,0,0,0,0,0
4554,4555,@@3388979,homeless,au,To stand in the way of a homeless friendly precinct is a moral abomination .,0,0,"[0, 0, 0, 0, 0, 0, 0]",76,0,0,0,0,0,0,0
581,582,@@24462014,homeless,ie,"It 's calculated that over 204,000 days of purpose-built residential accommodation to otherwise potentially homeless elderly men and women have been delivered by this personally driven altruistic act alone .",1,3,[1 0 0 0 0 0 0],207,1,0,0,0,0,0,0
2490,2491,@@2952751,immigrant,ca,""""""" The act wisely provides a mechanism to ensure aspiring immigrants do n't unduly burden the system , because that would n't be fair , """" said Sergio Karas , a Toronto-based lawyer . """" The system is already over-taxed . All you need to do is walk into any emergency room and you see what the problem is . There are people in the corridors for hours on end . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",364,0,0,0,0,0,0,0
10017,10018,@@23154877,poor-families,ca,"For the the 4th runner up , the award has been given to Insp . Annie A. Decano and family from Palauig Municipal Police Station , PRO 3 , who regularly lead in the feeding and gift-giving programs for the poor families in their barangay .",1,3,[1 1 0 0 0 0 0],238,1,1,0,0,0,0,0
9866,9867,@@25372881,immigrant,bd,"A new mandatory basic English language requirement for all new permanent resident immigrants will be considered by the Australian government amid concerns that by 2021 more than one million people in Australia could have little or no English skills , reports SBS News .",0,0,"[0, 0, 0, 0, 0, 0, 0]",269,0,0,0,0,0,0,0
2848,2849,@@20844376,refugee,ca,The anti-immigration protesters were met in the park by a larger group of counterdemonstrators affiliated with Stand Up to Racism Metro Vancouver . They were there to support refugees .,0,0,"[0, 0, 0, 0, 0, 0, 0]",185,0,0,0,0,0,0,0
6311,6312,@@26064497,hopeless,pk,"Remarkable too are the ways in which a childhood spent in Pakistan forced one to dispense with fatalistic views of the world and hopeless imaginations of the future . Lifetimes are spent under skies dotted with flying bullets , with threats to kidnap loved ones , and in the thick of crowded markets that unexpectedly explode . Even amid the looming dangers , we knew there were other lives to be lived . And so we went on , fiercely living -- despite the noise in the background .",1,3,[0 0 0 0 0 1 1],481,0,0,0,0,0,1,1
9567,9568,@@14293876,vulnerable,ph,The most coldblooded player in the league has never looked so vulnerable after another jarring loss pushed Rain or Shine to the brink .,0,0,"[0, 0, 0, 0, 0, 0, 0]",135,0,0,0,0,0,0,0
4179,4180,@@9590396,disabled,my,THE Penang Island City Council ( MBPP ) took action against 243 able-bodied drivers who parked their cars in designated parking lots for the disabled between January and May .,0,0,"[0, 0, 0, 0, 0, 0, 0]",175,0,0,0,0,0,0,0
1046,1047,@@1947584,women,tz,"Connected with these problems there is also the issue of climate change , which includes irregular rainfall , floods , droughts and cyclones , whose effects have a greater impact on rural women and make their life difficult .",0,0,"[0, 0, 0, 0, 0, 0, 0]",225,0,0,0,0,0,0,0
3534,3535,@@25769497,women,pk,New research suggests that a raised sensitivity to bitter tastes might be a good predictor for cancer risk in women .,0,0,"[0, 0, 0, 0, 0, 0, 0]",117,0,0,0,0,0,0,0
7602,7603,@@10270157,hopeless,my,"While some talk with determination of returning to the front lines , the overwhelming sense is of a battle rendered hopeless by international indifference , and particularly by what the rebels see as abandonment by the United States .",0,0,"[0, 0, 0, 0, 0, 0, 0]",234,0,0,0,0,0,0,0
5893,5894,@@13815016,migrant,jm,"NASSAU , Bahamas ( CMC ) -- The Bahamas Government has denied allegations that it is profiling Haitian migrants and rebuked public statements made by the Haitian ambassador here on the issue .",0,0,"[0, 0, 0, 0, 0, 0, 0]",192,0,0,0,0,0,0,0
468,469,@@9202237,immigrant,us,"""For Mexicans , the question of colonization had two profoundly different meanings . For a country that had long perceived itself at risk of being swallowed up by its more populous northern neighbor , colonization signified the attracting of new immigrants . As the Mexico City newspaper El Siglo Diez y Nueve asserted in 1881 , colonization was one of Mexico 's """" great projects . """" New immigrants would """" not only increase the scant population that we possess , """" but also aid in """" the exploitation of our agricultural elements , whose richness will pour out . . . in the principal markets of the world . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",615,0,0,0,0,0,0,0
3255,3256,@@70010913,disabled,us,"Caleb Ferguson , Dylan Floro ( with one huge out ) , Ross Stripling ( just off the disabled list ) and Scott Alexander preceded Maeda , who retired DJ LeMahieu and Nolan Arenado , but clearly has no aspirations of being the next Jansen .",0,0,"[0, 0, 0, 0, 0, 0, 0]",237,0,0,0,0,0,0,0
9289,9290,@@1837892,poor-families,ng,""""""" If government makes education free at all levels , it will help many of us from poor families . I am ready to return to school if I see someone who can train me . I am not happy that my madam 's children go to school and I only wash clothes , sell anything they give to me and do all the work in the house . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",315,0,0,0,0,0,0,0
8965,8966,@@8109078,poor-families,au,"These poor families face double-digit inflation this year thanks to food , electricity and transport hikes . Gordhan 's ' real ' ( after-inflation ) cuts by several percent to welfare grants will lower the incomes of 16.5 million recipients ( out of the country 's population of 55 million ) . They will struggle to find more holes in their frayed belts to tighten them up , given that 63 per cent of South Africans -- mostly women -- already live below the poverty line .",1,4,[0 0 0 0 1 1 0],472,0,0,0,0,1,1,0
1444,1445,@@10344562,migrant,ph,"""In a move which highlighted the provisional nature of some of the Brussels deal , Cameron admitted details of an """" emergency brake """" -- limiting how much in benefits EU migrants can claim in Britain for their first four years here -- had yet to be worked out .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",264,0,0,0,0,0,0,0
2112,2113,@@4686857,disabled,pk,"Sir : Through your esteemed newspaper , I would like to say that riding on a bike without helmet is full of risk and dangers . According to WHO , each year about 1.2 million people die and millions are injured and disabled due to road accidents . Wearing a helmet can reduce the chances of head injuries and fatalities resulting from motorcycle crashes . It can decrease the risk and seriousness of injuries among motorcyclists by 70 percent and the chances of death by 40 percent . Many countries have introduced tough laws regarding the use of helmets by motorcyclists . They launch campaigns to raise public awareness about the benefits of helmet use and this law .",0,0,"[0, 0, 0, 0, 0, 0, 0]",668,0,0,0,0,0,0,0
7131,7132,@@3499621,vulnerable,ph,"Society is vulnerable to extreme weather . The United Nations body whose job it is to assess the science on climate change says the North Atlantic and Western North Pacific will see more strong storms like Typhoon Haiyan that tore through the Philippines in 2013 . In Europe , heat waves like the 2003 event , which killed 70,000 people , are already 10 times more likely than a decade ago , and this pattern is set to continue . Scientists also know that warmer air will mean rainfall in heavier bursts , while higher seas will make storms more likely to breach coastal flood defenses .",0,0,"[0, 0, 0, 0, 0, 0, 0]",587,0,0,0,0,0,0,0
5935,5936,@@13476769,in-need,ph,"After visits to different provinces , TBFI formally transformed into a full-fledged nonprofit organization committed to doing more than just short-term relief operations . It aimed for more sustainable assistance for those in need .",0,0,"[0, 0, 0, 0, 0, 0, 0]",232,0,0,0,0,0,0,0
365,366,@@18475404,vulnerable,sg,Small and medium-sized enterprises here are said to have been the most vulnerable because they do not have the resources of a large enterprise to protect themselves .,0,0,"[0, 0, 0, 0, 0, 0, 0]",166,0,0,0,0,0,0,0
4312,4313,@@136151,homeless,ca,"As a little girl , I would cry walking down the streets of Toronto because I did n't know how to help the homeless people . I began to feel like that little girl again , heartsick over people 's hardships . But there was one major difference : no longer did I feel that all was hopeless .",1,3,[1 0 0 0 1 1 0],288,1,0,0,0,1,1,0
9998,9999,@@23506550,migrant,hk,( Italy elections ) Anti-immigrant League party noses ahead of Berlusconi party,0,0,"[0, 0, 0, 0, 0, 0, 0]",79,0,0,0,0,0,0,0
3777,3778,@@10132975,migrant,bd,The US Supreme Court challenge to President Barack Obama 's immigration policies could have an impact far beyond determining whether millions of undocumented immigrants can remain in the country . The case has the potential to constrain the power of Obama 's successor to bypass Congress and act alone .,0,0,"[0, 0, 0, 0, 0, 0, 0]",303,0,0,0,0,0,0,0
10053,10054,@@22607705,homeless,ca,""""""" When you talk about ending homelessness , if we do n't stop the influx of new people entering into homelessness it ca n't be done , """" Braithwaite told CBC Toronto .""",0,1,"[0, 0, 0, 0, 0, 0, 0]",170,0,0,0,0,0,0,0
9651,9652,@@14893745,migrant,us,"As national dialogue amplifies regarding police brutality , Hill premiered a reworked version of her song , which she previously penned after the 1999 shooting death of Amadou Diallo , a 23-year-old immigrant from Guinea living in New York City .",0,0,"[0, 0, 0, 0, 0, 0, 0]",246,0,0,0,0,0,0,0
3044,3045,@@3752633,refugee,ca,"Reviewing the above , I believe that had Minister Alexander not engaged in so much hyperbole , had simply dropped the niqab and refugee health care court proceedings , and addressed the CBSA 's approach to cessation , then his tenure as Canada 's minister of citizenship and immigration would mostly be viewed positively . I do not understand why things went so off the rails when many good things were actually accomplished under his tenure .",0,0,"[0, 0, 0, 0, 0, 0, 0]",443,0,0,0,0,0,0,0
3285,3286,@@7449334,vulnerable,in,""""""" This is one of the worst human rights violation against the most vulnerable section of the women 's population . It needs urgent attention and action . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",159,0,0,0,0,0,0,0
3106,3107,@@30080050,poor-families,bd,"Along with the mobile phone ban , he has halved primary school class sizes in disadvantaged areas to 12 in a bid to narrow a massive gap in outcomes between children from poor families and those from wealthy ones .",0,0,"[0, 0, 0, 0, 0, 0, 0]",214,0,0,0,0,0,0,0
9009,9010,@@25785743,in-need,pk,"The crisis of institutional distrust -- especially between elected civilians and military officials -- is a crisis borne of poor and incomplete communication between key stakeholders . The COAS and the prime minister having regular meetings did not solve the problem in 2013 , 2014 and 2015 . It will not suffice in 2018 or 2019 . Pakistan needs formal engagement between cabinet members and key military officials . These engagements can help deter the emergence of irritants and misunderstandings . Pakistan has plenty of people that inflame , irritate and ignite crises . It is desperately in need of those that seek to reduce irritants and misunderstandings . The responsibility for maintaining institutional harmony is a shared one . It must be fulfilled by all institutions .",0,0,"[0, 0, 0, 0, 0, 0, 0]",781,0,0,0,0,0,0,0
9447,9448,@@13650533,women,ie,But he said the findings should not be taken as a sign that women should seek an appendectomy or tonsillectomy thinking it could increase their chances of becoming pregnant .,0,0,"[0, 0, 0, 0, 0, 0, 0]",174,0,0,0,0,0,0,0
2629,2630,@@19994714,hopeless,my,I was there . Not enough seats for spectators . The grandstand had pathetically limited seats . Place lah chairs at the main stage for people to follow the race on the two giant screens . Live FB broadcast is hopeless because it keeps buffering . Portoloos had no water from noon . The track itself is not exciting because it is n't wide enough to encourage overtaking . Hope they find a better organizer for the Serdang one .,0,0,"[0, 0, 0, 0, 0, 0, 0]",426,0,0,0,0,0,0,0
5803,5804,@@2993601,hopeless,ca,""""""" There was a lot of talk out there about how this is a ' hopeless ' disease , and there 's no treatments on the way , but that 's completely wrong , """" he said . """" We 're doing phase two and phase three clinical trials on drugs that have a very good chance of stopping or slowing down ALS . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",298,0,0,0,0,0,0,0
850,851,@@9579948,in-need,pk,"@wiserneighbour : ; Really good to be member of MTCR ; this means Hindus-tan can not export any technology on CAT-1 Missile technology to any Country .. this means restricting yourself and binding to remain within what you have .. All MTCR member countries can not export technology to other countries ; Not permitted at all . Good ; it is like tying yourself to the pole with a rope and saying , wallah , I am now the member of the cows club with rope around your neck tied to a pole ; Critical with meaning ful result is to become member of NSG ... For that again need to sign NPT and CTBT .. Once done that then NSG is possible . Joining MTCR means diddly squat ; Recommend",0,0,"[0, 0, 0, 0, 0, 0, 0]",676,0,0,0,0,0,0,0
5185,5186,@@10127975,homeless,ph,VATICAN CITY -- The Vatican has offered a place to stay to a homeless woman who gave birth on a piece of cardboard near St. Peter 's Square early yesterday . She 's thinking about it .,0,1,"[0, 0, 0, 0, 0, 0, 0]",184,0,0,0,0,0,0,0
441,442,@@25886847,migrant,ke,A federal judge on Friday urged the U.S. government to focus on finding deported immigrant parents so it could reunite them with their children who remain in the United States .,0,0,"[0, 0, 0, 0, 0, 0, 0]",177,0,0,0,0,0,0,0
8632,8633,@@19800190,homeless,my,"He said despite having good intention , the unorganised distribution of aid and food to the homeless by those NGOs had left certain areas dirty and hence , tarnished the image of the city .",0,1,"[0, 0, 0, 0, 0, 0, 0]",189,0,0,0,0,0,0,0
4574,4575,@@20284291,migrant,in,"Human rights groups and international organizations have repeatedly called attention to the alleged violent treatment of migrants by police , as well the poor conditions in border transit zones where asylum-seekers are made to await a decision on their applications .",0,0,"[0, 0, 0, 0, 0, 0, 0]",267,0,0,0,0,0,0,0
7080,7081,@@988682,hopeless,us,"That 's right : In a world where millions of talented people are hopelessly idle , a shortage of qualified workers threatens Germany 's economic performance .",0,0,"[0, 0, 0, 0, 0, 0, 0]",158,0,0,0,0,0,0,0
1279,1280,@@10386096,migrant,gh,""""""" This logic of praising the white supremacy is not just anti-immigration , """" Calderon said . """" He is acting and speaking out against immigrants that have a different skin colour than he does , it is frankly racist and he is exploiting feelings like Hitler did in his time , """" Calderon said .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",298,0,0,0,0,0,0,0
2239,2240,@@10235399,refugee,gh,"Burundi has accused Rwanda of continuing with military training for Burundian refugees living in refugee camps in Rwanda , violating international laws on refugees , the Burundian foreign affairs minister said Thursday during a press conference .",0,0,"[0, 0, 0, 0, 0, 0, 0]",246,0,0,0,0,0,0,0
2008,2009,@@22789690,refugee,bd,"According to the International Organization for Migration , some 655,000 Rohingyas entered Bangladesh fleeing the violence which erupted in Myanmar on August 25 , 2017 , taking the total number of refugees to at least 868,000.",0,0,"[0, 0, 0, 0, 0, 0, 0]",226,0,0,0,0,0,0,0
3183,3184,@@24554357,hopeless,ke,"Both DP Ruto and Senator Moi are products and beneficiaries , but also victims , of a brand of exploitative political culture imposed on a community that has bred the confusion , hopelessness and zigzag situation it finds itself embroiled in . Therefore , unless guided out of the mess , both may not be relied upon for a sustainable solution .",0,0,"[0, 0, 0, 0, 0, 0, 0]",344,0,0,0,0,0,0,0
8322,8323,@@1001574,hopeless,in,""""""" It is a wake up call . We have seen suicides happening in a leading medical college . We must look at why students are becoming hopeless and helpless . Revolutionary changes may be required , """" Dr Jitender Nagpal , in-charge of institute of mental health in Moolchand Hospital , said .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",291,0,0,0,0,0,0,0
6170,6171,@@23408265,poor-families,my,"""Mastura sells a traditional coconut rice with spicy shrimp paste dish known as """" nasi lemak """" , or """" fatty rice """" , made by poor families living around the Malaysian capital Kuala Lumpur .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",194,0,0,0,0,0,0,0
6733,6734,@@26046093,hopeless,ke,"Depressive episodes , intense sadness or hopelessness may lead to fatigue , trouble concentrating , and suicidal thoughts . There are common factors that trigger bipolar such as :",0,0,"[0, 0, 0, 0, 0, 0, 0]",179,0,0,0,0,0,0,0
4705,4706,@@15547042,disabled,pk,""""""" Pakistan is signatory to the convention of the rights of disabled and so must cater to all requirements of the convention . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",131,0,0,0,0,0,0,0
3687,3688,@@20480899,homeless,jm,- Get the homeless people shelters ; assist families with health-care plans that will cover a wider range of issues and surgeries ;,0,0,"[0, 0, 0, 0, 0, 0, 0]",131,0,0,0,0,0,0,0
616,617,@@24015167,vulnerable,my,"Threats in the mobile space will also continue to grow with new mobile malware variants coming into force . The problem can be further exacerbated as older operating systems continue to be in use . In addition to that , smart devices and internet of things devices are also vulnerable to threats .",0,0,"[0, 0, 0, 0, 0, 0, 0]",297,0,0,0,0,0,0,0
6884,6885,@@3671816,immigrant,gb,"To address their levels of prejudice , participants were asked to read two essays - one critical and one positive - written by an immigrant from Latin America about the US . Following TMS treatment the participants were 28.5 per cent more positive in their feelings towards the immigrant who criticised their country",0,0,"[0, 0, 0, 0, 0, 0, 0]",316,0,0,0,0,0,0,0
5810,5811,@@10183372,homeless,hk,""""""" A staff member said he had orders from his supervisors not to go in to visit or give the homeless people anything , """" Tsang said . """" I tried to reason with him , but he did n't listen so I just barged in . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",215,0,0,0,0,0,0,0
10414,10415,@@16435384,homeless,in,Schools have to also provide information on whether they are providing free hostel or text books to homeless children . The Aadhar card number has been made compulsory and it is the duty of schools to help students obtain the same .,0,0,"[0, 0, 0, 0, 0, 0, 0]",232,0,0,0,0,0,0,0
8621,8622,@@25867414,women,bd,Khushi said women 's participation in various sectors of the society should be increased and this will help change the attitude of the people towards them .,0,0,"[0, 0, 0, 0, 0, 0, 0]",156,0,0,0,0,0,0,0
2013,2014,@@1196057,hopeless,nz,"By the time Feinsod left on a bus in the middle of the night , he had been accused of being a hopeless coach and exaggerating his CV .",0,0,"[0, 0, 0, 0, 0, 0, 0]",134,0,0,0,0,0,0,0
8409,8410,@@25076469,immigrant,my,"The 30-year-old unidentified victim , believed to be an Indonesian immigrant , was of moderate size , fair-skinned and clad in a pair of blue jeans .",0,0,"[0, 0, 0, 0, 0, 0, 0]",149,0,0,0,0,0,0,0
1810,1811,@@1919137,refugee,tz,"The statement said that the number of refugees who entered the country up to May 3 , this year was 1852 .",0,0,"[0, 0, 0, 0, 0, 0, 0]",105,0,0,0,0,0,0,0
1672,1673,@@7770408,women,ke,They said on Thursday that Margaret 's personal will and determination put her among the top women in the front-line of Africa 's social change and transformation .,0,0,"[0, 0, 0, 0, 0, 0, 0]",164,0,0,0,0,0,0,0
7055,7056,@@20503002,women,my,"Despite being pint-sized , the two women who served at the Seremban Fire and Rescue Station proved that they are no mere mortals !",0,0,"[0, 0, 0, 0, 0, 0, 0]",130,0,0,0,0,0,0,0
6453,6454,@@15271312,disabled,lk,"Under the military law , disabled officers are entitled to a service pension upon completing ten years of service and other ranks are entitled for pension upon completing 12 years of service .",0,0,"[0, 0, 0, 0, 0, 0, 0]",192,0,0,0,0,0,0,0
10091,10092,@@25801699,immigrant,au,"The paper reported on August 23 , 1948 , that Mr Gregory was one of 435 immigrants on the Strathnaver and was hired by Mr C. A. Hill of Springhill Plantation .",0,0,"[0, 0, 0, 0, 0, 0, 0]",159,0,0,0,0,0,0,0
7126,7127,@@7895864,poor-families,pk,"They sell their meager belongings , they borrow money from family and friends to buy work visas and airline fares , they are either illiterate or semi-literate , they are mostly unskilled souls from long suffering and very poor families . When they start work in Arab sheikdoms , despite being Muslims , they are treated as if they are sub-humans . These resolute and hardy souls , despite all the poverty and hardship inflicted upon them by nature , work hard like slaves and send billions of dollars to Pakistan ; with out this money the country could not survive . IF ANY ONE DESERVES LOW PIA FARES , IT IS THESE VERY PEOPLE , PAKISTAN 'S SURVIVAL DEPENDS UPON THEM , THEY ARE YOUR MOST VALUABLE FINANCIAL ASSET . SADLY NO MINISTRY SPEAKS FOR THEM .",1,4,[1 0 1 0 0 1 1],752,1,0,1,0,0,1,1
1274,1275,@@21176112,refugee,au,"Another aid group , CARE , estimates that almost half a million refugees living in the camps have either witnessed or experienced sexual violence including rape .",0,0,"[0, 0, 0, 0, 0, 0, 0]",162,0,0,0,0,0,0,0
4836,4837,@@14782971,immigrant,nz,"Originally from Iraq and a recent immigrant from the United Kingdom , Dr Al-Beer has been working for the Nirvana Health Group for the last six years . She would n't be working in this Otara clinic if it were n't for the Patels , who she thinks the world of .",0,1,"[0, 0, 0, 0, 0, 0, 0]",259,0,0,0,0,0,0,0
1951,1952,@@7293305,homeless,us,"ALBUQUERQUE , N.M . ( AP ) - The Latest in recent developments stemming from legal motions filed ahead of the trial for two Albuquerque police officers charged with second-degree murder in the on-duty shooting death of a homeless man ( all times local ) :",0,0,"[0, 0, 0, 0, 0, 0, 0]",255,0,0,0,0,0,0,0
7360,7361,@@3508316,hopeless,za,"""Bloem said a government bailout -- Sapo has reportedly secured a R1-billion guarantee -- would not help ? and the only solution for the situation ? which Cope said """" is literally and figuratively hopeless """" ? was a sell-off .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",229,0,0,0,0,0,0,0
1753,1754,@@23917542,disabled,gh,"Love Nest Foundation , a human centred-advocacy organisation founded in 2011 , seeks to provide a place for the less privileged in Ghanaian communities , especially Orphans , Widows , disabled and the youth hence their contributions towards the upcoming Easter Soup Kitchen .",0,1,"[0, 0, 0, 0, 0, 0, 0]",275,0,0,0,0,0,0,0
8939,8940,@@15146297,women,ng,"Some market women observing the monthly environmental Sanitation along with a team of Edo Waste Management Board at Okha Market , Ikpoba-Okha Local Government Area , in Benin City , Edo on Saturday",0,0,"[0, 0, 0, 0, 0, 0, 0]",197,0,0,0,0,0,0,0
5595,5596,@@4925345,hopeless,sg,"""Ms Christine Wong , executive director of suicide prevention agency Samaritans of Singapore , said : """" The sense of hopelessness and despair at the height of a crisis can cause people to contemplate suicide as a means of escaping their emotional pain and from being a burden to their families . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",300,0,0,0,0,0,0,0
5857,5858,@@8076966,refugee,ie,There are 500m people living in Europe . One million refugees and migrants arrived in Europe in 2015 . That equates to 0.2% of the population of the EU . There is no question about Europe 's ability to deal with this refugee crisis .,0,0,"[0, 0, 0, 0, 0, 0, 0]",233,0,0,0,0,0,0,0
3835,3836,@@713181,migrant,au,Migrants to this country are often the most racist . Especially white migrants .,0,0,"[0, 0, 0, 0, 0, 0, 0]",80,0,0,0,0,0,0,0
4638,4639,@@214545,poor-families,in,BANGALORE : Twenty five kg of rice at Rs one for all poor families and free laptops/tablets to pre-university level and graduate students are among a set of allurements to Karnataka 's ruling BJP held out to the electorates in its manifesto for May 5 assembly polls .,0,0,"[0, 0, 0, 0, 0, 0, 0]",267,0,0,0,0,0,0,0
8732,8733,@@24355946,vulnerable,bd,"In this regard , mapping of vulnerable areas to trans-border criminal activities will be updated biannually .",0,0,"[0, 0, 0, 0, 0, 0, 0]",109,0,0,0,0,0,0,0
3322,3323,@@18817610,in-need,ke,"? This is the only blemish in Mashonaland East . Seventy-three farms are still owned by whites ... So we are looking into taking the land and parceling it out to those in need of it , but they will be downsized , ? he said .",0,0,"[0, 0, 0, 0, 0, 0, 0]",224,0,0,0,0,0,0,0
4028,4029,@@16654492,disabled,gb,Officials want to remodel the property 's facade to eliminate its draw as a shrine for admirers of the Nazi dictator and to offer it to an agency that runs workshops for disabled people .,0,0,"[0, 0, 0, 0, 0, 0, 0]",187,0,0,0,0,0,0,0
